"APPLICATION_NUMBER","WATER_RIGHT_ID","YEAR","MONTH","AMOUNT","DIVERSION_TYPE"
"S015522",38357,2022,2,0,"DIRECT"
"S015522",38357,2022,2,2.4,"USE"
"S015522",38357,2022,3,1.5,"USE"
"S015522",38357,2022,3,0,"DIRECT"
"S015522",38357,2022,3,0,"STORAGE"
"S015522",38357,2022,4,0,"DIRECT"
"S015522",38357,2022,4,0,"STORAGE"
"S015522",38357,2022,4,2,"USE"
"S015522",38357,2022,5,2.7,"USE"
"S015522",38357,2022,5,0,"DIRECT"
"S015522",38357,2022,5,0,"STORAGE"
"S015522",38357,2022,6,0,"STORAGE"
"S015522",38357,2022,6,0,"DIRECT"
"S015522",38357,2022,6,4,"USE"
"S015522",38357,2022,7,2.6,"USE"
"S015522",38357,2022,7,0,"DIRECT"
"S015522",38357,2022,7,0,"STORAGE"
"S015522",38357,2022,8,0,"STORAGE"
"S015522",38357,2022,8,0,"DIRECT"
"S015522",38357,2022,8,0,"USE"
"S015522",38357,2022,9,0,"USE"
"S015522",38357,2022,9,0,"DIRECT"
"S015522",38357,2022,9,0,"STORAGE"
"S015522",38357,2022,10,0,"DIRECT"
"S015522",38357,2022,10,0,"STORAGE"
"S015522",38357,2022,10,0,"USE"
"S015522",38357,2022,11,0,"USE"
"S015522",38357,2022,11,0,"DIRECT"
"S015522",38357,2022,11,0,"STORAGE"
"S015522",38357,2022,12,0,"STORAGE"
"S015522",38357,2022,12,0,"DIRECT"
"S015522",38357,2022,12,0,"USE"
"S015753",38518,2017,1,0,"USE"
"S015753",38518,2017,1,0,"DIRECT"
"S015753",38518,2017,1,0,"STORAGE"
"S015753",38518,2017,2,0,"DIRECT"
"S015753",38518,2017,2,0,"STORAGE"
"S015753",38518,2017,2,0,"USE"
"S015753",38518,2017,3,0.2,"USE"
"S015753",38518,2017,3,0,"STORAGE"
"S015753",38518,2017,3,0.2,"DIRECT"
"S015753",38518,2017,4,0,"STORAGE"
"S015753",38518,2017,4,0,"DIRECT"
"S015753",38518,2017,4,0,"USE"
"S015753",38518,2017,5,0,"USE"
"S015753",38518,2017,5,0,"STORAGE"
"S015753",38518,2017,5,0,"DIRECT"
"S015753",38518,2017,6,0,"DIRECT"
"S015753",38518,2017,6,0,"STORAGE"
"S015753",38518,2017,6,0,"USE"
"S015753",38518,2017,7,0,"USE"
"S015753",38518,2017,7,0,"STORAGE"
"S015753",38518,2017,7,0,"DIRECT"
"S015753",38518,2017,8,0,"DIRECT"
"S015753",38518,2017,8,0,"STORAGE"
"S015753",38518,2017,8,0,"USE"
"S015753",38518,2017,9,0,"USE"
"S015753",38518,2017,9,0,"STORAGE"
"S015753",38518,2017,9,0,"DIRECT"
"S015753",38518,2017,10,0,"STORAGE"
"S015753",38518,2017,10,0,"DIRECT"
"S015753",38518,2017,10,0,"USE"
"S015753",38518,2017,11,0,"USE"
"S015753",38518,2017,11,0,"STORAGE"
"S015753",38518,2017,11,0,"DIRECT"
"S015753",38518,2017,12,0,"DIRECT"
"S015753",38518,2017,12,0,"STORAGE"
"S015753",38518,2017,12,0,"USE"
"S015753",38518,2018,1,0,"USE"
"S015753",38518,2018,1,0,"DIRECT"
"S015753",38518,2018,1,0,"STORAGE"
"S015753",38518,2018,2,0,"STORAGE"
"S015753",38518,2018,2,0,"DIRECT"
"S015753",38518,2018,2,0,"USE"
"S015753",38518,2018,3,0.15,"USE"
"S015753",38518,2018,3,0.15,"DIRECT"
"S015753",38518,2018,3,0,"STORAGE"
"S015753",38518,2018,4,0,"DIRECT"
"S015753",38518,2018,4,0,"STORAGE"
"S015753",38518,2018,4,0,"USE"
"S015753",38518,2018,5,0,"USE"
"S015753",38518,2018,5,0,"STORAGE"
"S015753",38518,2018,5,0,"DIRECT"
"S015753",38518,2018,6,0,"DIRECT"
"S015753",38518,2018,6,0,"STORAGE"
"S015753",38518,2018,6,0,"USE"
"S015753",38518,2018,7,0,"USE"
"S015753",38518,2018,7,0,"DIRECT"
"S015753",38518,2018,7,0,"STORAGE"
"S015753",38518,2018,8,0,"DIRECT"
"S015753",38518,2018,8,0,"STORAGE"
"S015753",38518,2018,8,0,"USE"
"S015753",38518,2018,9,0,"USE"
"S015753",38518,2018,9,0,"DIRECT"
"S015753",38518,2018,9,0,"STORAGE"
"S015753",38518,2018,10,0,"DIRECT"
"S015753",38518,2018,10,0,"STORAGE"
"S015753",38518,2018,10,0,"USE"
"S015753",38518,2018,11,0.27,"USE"
"S015753",38518,2018,11,0,"STORAGE"
"S015753",38518,2018,11,0.27,"DIRECT"
"S015753",38518,2018,12,0,"DIRECT"
"S015753",38518,2018,12,0,"STORAGE"
"S015753",38518,2018,12,0,"USE"
"S015753",38518,2019,1,0,"USE"
"S015753",38518,2019,1,0,"STORAGE"
"S015753",38518,2019,1,0,"DIRECT"
"S015753",38518,2019,2,0,"STORAGE"
"S015753",38518,2019,2,0,"DIRECT"
"S015753",38518,2019,2,0,"USE"
"S015753",38518,2019,3,0.05,"USE"
"S015753",38518,2019,3,0,"STORAGE"
"S015753",38518,2019,3,0.05,"DIRECT"
"S015753",38518,2019,4,0,"STORAGE"
"S015753",38518,2019,4,0.002,"DIRECT"
"S015753",38518,2019,4,0.002,"USE"
"S015753",38518,2019,5,0,"USE"
"S015753",38518,2019,5,0,"STORAGE"
"S015753",38518,2019,5,0,"DIRECT"
"S015753",38518,2019,6,0,"DIRECT"
"S015753",38518,2019,6,0,"STORAGE"
"S015753",38518,2019,6,0,"USE"
"S015753",38518,2019,7,0,"USE"
"S015753",38518,2019,7,0,"DIRECT"
"S015753",38518,2019,7,0,"STORAGE"
"S015753",38518,2019,8,0,"STORAGE"
"S015753",38518,2019,8,0,"DIRECT"
"S015753",38518,2019,8,0,"USE"
"S015753",38518,2019,9,0,"USE"
"S015753",38518,2019,9,0,"DIRECT"
"S015753",38518,2019,9,0,"STORAGE"
"S015753",38518,2019,10,0,"STORAGE"
"S015753",38518,2019,10,0,"DIRECT"
"S015753",38518,2019,10,0,"USE"
"S015753",38518,2019,11,0,"USE"
"S015753",38518,2019,11,0,"STORAGE"
"S015753",38518,2019,11,0,"DIRECT"
"S015753",38518,2019,12,0,"STORAGE"
"S015753",38518,2019,12,0,"DIRECT"
"S015753",38518,2019,12,0,"USE"
"S015753",38518,2020,1,0,"USE"
"S015753",38518,2020,1,0,"DIRECT"
"S015753",38518,2020,1,0,"STORAGE"
"S015753",38518,2020,2,0,"STORAGE"
"S015753",38518,2020,2,0,"DIRECT"
"S015753",38518,2020,2,0,"USE"
"S015753",38518,2020,3,0.01,"USE"
"S015753",38518,2020,3,0,"STORAGE"
"S015753",38518,2020,3,0.01,"DIRECT"
"S015753",38518,2020,4,0,"STORAGE"
"S015753",38518,2020,4,0,"DIRECT"
"S015753",38518,2020,4,0,"USE"
"S015753",38518,2020,5,0,"USE"
"S015753",38518,2020,5,0,"DIRECT"
"S015753",38518,2020,5,0,"STORAGE"
"S015753",38518,2020,6,0,"STORAGE"
"S015753",38518,2020,6,0,"DIRECT"
"S015753",38518,2020,6,0,"USE"
"S015753",38518,2020,7,0,"USE"
"S015753",38518,2020,7,0,"DIRECT"
"S015753",38518,2020,7,0,"STORAGE"
"S015753",38518,2020,8,0,"DIRECT"
"S015753",38518,2020,8,0,"STORAGE"
"S015753",38518,2020,8,0,"USE"
"S015753",38518,2020,9,0,"USE"
"S015753",38518,2020,9,0,"STORAGE"
"S015753",38518,2020,9,0,"DIRECT"
"S015753",38518,2020,10,0,"STORAGE"
"S015753",38518,2020,10,0,"DIRECT"
"S015753",38518,2020,10,0,"USE"
"S015753",38518,2020,11,0,"USE"
"S015753",38518,2020,11,0,"STORAGE"
"S015753",38518,2020,11,0,"DIRECT"
"S015753",38518,2020,12,0,"STORAGE"
"S015753",38518,2020,12,0,"DIRECT"
"S015753",38518,2020,12,0,"USE"
"S015753",38518,2021,1,0,"USE"
"S015753",38518,2021,1,0,"STORAGE"
"S015753",38518,2021,1,0,"DIRECT"
"S015753",38518,2021,2,0,"DIRECT"
"S015753",38518,2021,2,0,"STORAGE"
"S015753",38518,2021,2,0,"USE"
"S015753",38518,2021,3,0,"USE"
"S015753",38518,2021,3,0,"DIRECT"
"S015753",38518,2021,3,0,"STORAGE"
"S015753",38518,2021,4,0,"DIRECT"
"S015753",38518,2021,4,0,"STORAGE"
"S015753",38518,2021,4,0,"USE"
"S015753",38518,2021,5,0,"USE"
"S015753",38518,2021,5,0,"STORAGE"
"S015753",38518,2021,5,0,"DIRECT"
"S015753",38518,2021,6,0,"STORAGE"
"S015753",38518,2021,6,0,"DIRECT"
"S015753",38518,2021,6,0,"USE"
"S015753",38518,2021,7,0,"USE"
"S015753",38518,2021,7,0,"STORAGE"
"S015753",38518,2021,7,0,"DIRECT"
"S015753",38518,2021,8,0,"DIRECT"
"S015753",38518,2021,8,0,"STORAGE"
"S015753",38518,2021,8,0,"USE"
"S015753",38518,2021,9,0,"USE"
"S015753",38518,2021,9,0,"STORAGE"
"S015753",38518,2021,9,0,"DIRECT"
"S015753",38518,2021,10,0,"STORAGE"
"S015753",38518,2021,10,0,"DIRECT"
"S015753",38518,2021,10,0,"USE"
"S015753",38518,2021,11,0,"USE"
"S015753",38518,2021,11,0,"DIRECT"
"S015753",38518,2021,11,0,"STORAGE"
"S015753",38518,2021,12,0,"DIRECT"
"S015753",38518,2021,12,0,"STORAGE"
"S015753",38518,2021,12,0,"USE"
"S015753",38518,2022,1,0,"USE"
"S015753",38518,2022,1,0,"STORAGE"
"S015753",38518,2022,1,0,"DIRECT"
"S015753",38518,2022,2,0,"DIRECT"
"S015753",38518,2022,2,0,"STORAGE"
"S015753",38518,2022,2,0,"USE"
"S015753",38518,2022,3,0,"USE"
"S015753",38518,2022,3,0,"DIRECT"
"S015753",38518,2022,3,0,"STORAGE"
"S015753",38518,2022,4,0,"DIRECT"
"S015753",38518,2022,4,0,"STORAGE"
"S015753",38518,2022,4,0,"USE"
"S015753",38518,2022,5,0,"USE"
"S015753",38518,2022,5,0,"STORAGE"
"S015753",38518,2022,5,0,"DIRECT"
"S015753",38518,2022,6,0,"STORAGE"
"S015753",38518,2022,6,0,"DIRECT"
"S015753",38518,2022,6,0,"USE"
"S015753",38518,2022,7,0,"USE"
"S015753",38518,2022,7,0,"DIRECT"
"S015753",38518,2022,7,0,"STORAGE"
"S015753",38518,2022,8,0,"DIRECT"
"S015753",38518,2022,8,0,"STORAGE"
"S015753",38518,2022,8,0,"USE"
"S015753",38518,2022,9,0,"USE"
"S015753",38518,2022,9,0,"STORAGE"
"S015753",38518,2022,9,0,"DIRECT"
"S015753",38518,2022,10,0,"DIRECT"
"S015753",38518,2022,10,0,"STORAGE"
"S015753",38518,2022,10,0,"USE"
"S015753",38518,2022,11,0,"USE"
"S015753",38518,2022,11,0,"DIRECT"
"S015753",38518,2022,11,0,"STORAGE"
"S015753",38518,2022,12,0,"STORAGE"
"S015753",38518,2022,12,0,"DIRECT"
"S015753",38518,2022,12,0,"USE"
"S015758",38523,2017,1,0,"USE"
"S015758",38523,2017,1,0,"STORAGE"
"S015758",38523,2017,1,0.68,"DIRECT"
"S015758",38523,2017,2,0,"STORAGE"
"S015758",38523,2017,2,0.62,"DIRECT"
"S015758",38523,2017,2,0,"USE"
"S015758",38523,2017,3,0,"USE"
"S015758",38523,2017,3,0.68,"DIRECT"
"S015758",38523,2017,3,0,"STORAGE"
"S015758",38523,2017,4,0.66,"DIRECT"
"S015758",38523,2017,4,0,"STORAGE"
"S015758",38523,2017,4,0,"USE"
"S015758",38523,2017,5,0.01,"USE"
"S015758",38523,2017,5,0.69,"DIRECT"
"S015758",38523,2017,5,0,"STORAGE"
"S015758",38523,2017,6,0,"STORAGE"
"S015758",38523,2017,6,0.68,"DIRECT"
"S015758",38523,2017,6,0.02,"USE"
"S015758",38523,2017,7,0.03,"USE"
"S015758",38523,2017,7,0,"STORAGE"
"S015758",38523,2017,7,0.71,"DIRECT"
"S015758",38523,2017,8,0.71,"DIRECT"
"S015758",38523,2017,8,0,"STORAGE"
"S015758",38523,2017,8,0.03,"USE"
"S015758",38523,2017,9,0.03,"USE"
"S015758",38523,2017,9,0,"STORAGE"
"S015758",38523,2017,9,0.69,"DIRECT"
"S015758",38523,2017,10,0.7,"DIRECT"
"S015758",38523,2017,10,0,"STORAGE"
"S015758",38523,2017,10,0.02,"USE"
"S015758",38523,2017,11,0,"USE"
"S015758",38523,2017,11,0.66,"DIRECT"
"S015758",38523,2017,11,0,"STORAGE"
"S015758",38523,2017,12,0.68,"DIRECT"
"S015758",38523,2017,12,0,"STORAGE"
"S015758",38523,2017,12,0,"USE"
"S015758",38523,2018,1,0,"USE"
"S015758",38523,2018,1,0,"STORAGE"
"S015758",38523,2018,1,0.68,"DIRECT"
"S015758",38523,2018,2,0,"STORAGE"
"S015758",38523,2018,2,0.62,"DIRECT"
"S015758",38523,2018,2,0,"USE"
"S015758",38523,2018,3,0,"USE"
"S015758",38523,2018,3,0.68,"DIRECT"
"S015758",38523,2018,3,0,"STORAGE"
"S015758",38523,2018,4,0.66,"DIRECT"
"S015758",38523,2018,4,0,"STORAGE"
"S015758",38523,2018,4,0,"USE"
"S015758",38523,2018,5,0.01,"USE"
"S015758",38523,2018,5,0,"STORAGE"
"S015758",38523,2018,5,0.69,"DIRECT"
"S015758",38523,2018,6,0,"STORAGE"
"S015758",38523,2018,6,0.68,"DIRECT"
"S015758",38523,2018,6,0.02,"USE"
"S015758",38523,2018,7,0.03,"USE"
"S015758",38523,2018,7,0,"STORAGE"
"S015758",38523,2018,7,0.71,"DIRECT"
"S015758",38523,2018,8,0.71,"DIRECT"
"S015758",38523,2018,8,0,"STORAGE"
"S015758",38523,2018,8,0.03,"USE"
"S015758",38523,2018,9,0.03,"USE"
"S015758",38523,2018,9,0.69,"DIRECT"
"S015758",38523,2018,9,0,"STORAGE"
"S015758",38523,2018,10,0,"STORAGE"
"S015758",38523,2018,10,0.7,"DIRECT"
"S015758",38523,2018,10,0.02,"USE"
"S015758",38523,2018,11,0,"USE"
"S015758",38523,2018,11,0,"STORAGE"
"S015758",38523,2018,11,0.66,"DIRECT"
"S015758",38523,2018,12,0,"STORAGE"
"S015758",38523,2018,12,0.68,"DIRECT"
"S015758",38523,2018,12,0,"USE"
"S015758",38523,2019,1,0,"USE"
"S015758",38523,2019,1,0.68,"DIRECT"
"S015758",38523,2019,1,0,"STORAGE"
"S015758",38523,2019,2,0.62,"DIRECT"
"S015758",38523,2019,2,0,"STORAGE"
"S015758",38523,2019,2,0,"USE"
"S015758",38523,2019,3,0,"USE"
"S015758",38523,2019,3,0.68,"DIRECT"
"S015758",38523,2019,3,0,"STORAGE"
"S015758",38523,2019,4,0,"STORAGE"
"S015758",38523,2019,4,0.66,"DIRECT"
"S015758",38523,2019,4,0,"USE"
"S015758",38523,2019,5,0.01,"USE"
"S015758",38523,2019,5,0.69,"DIRECT"
"S015758",38523,2019,5,0,"STORAGE"
"S015758",38523,2019,6,0,"STORAGE"
"S015758",38523,2019,6,0.68,"DIRECT"
"S015758",38523,2019,6,0.02,"USE"
"S015758",38523,2019,7,0.03,"USE"
"S015758",38523,2019,7,0.71,"DIRECT"
"S015758",38523,2019,7,0,"STORAGE"
"S015758",38523,2019,8,0,"STORAGE"
"S015758",38523,2019,8,0.71,"DIRECT"
"S015758",38523,2019,8,0.03,"USE"
"S015758",38523,2019,9,0.03,"USE"
"S015758",38523,2019,9,0.69,"DIRECT"
"S015758",38523,2019,9,0,"STORAGE"
"S015758",38523,2019,10,0.7,"DIRECT"
"S015758",38523,2019,10,0,"STORAGE"
"S015758",38523,2019,10,0.02,"USE"
"S015758",38523,2019,11,0,"USE"
"S015758",38523,2019,11,0.66,"DIRECT"
"S015758",38523,2019,11,0,"STORAGE"
"S015758",38523,2019,12,0.68,"DIRECT"
"S015758",38523,2019,12,0,"STORAGE"
"S015758",38523,2019,12,0,"USE"
"S015758",38523,2020,1,0,"USE"
"S015758",38523,2020,1,0.68,"DIRECT"
"S015758",38523,2020,1,0,"STORAGE"
"S015758",38523,2020,2,0.64,"DIRECT"
"S015758",38523,2020,2,0,"STORAGE"
"S015758",38523,2020,2,0,"USE"
"S015758",38523,2020,3,0,"USE"
"S015758",38523,2020,3,0,"STORAGE"
"S015758",38523,2020,3,0.68,"DIRECT"
"S015758",38523,2020,4,0,"STORAGE"
"S015758",38523,2020,4,0.66,"DIRECT"
"S015758",38523,2020,4,0,"USE"
"S015758",38523,2020,5,0.01,"USE"
"S015758",38523,2020,5,0.69,"DIRECT"
"S015758",38523,2020,5,0,"STORAGE"
"S015758",38523,2020,6,0.68,"DIRECT"
"S015758",38523,2020,6,0,"STORAGE"
"S015758",38523,2020,6,0.02,"USE"
"S015758",38523,2020,7,0.03,"USE"
"S015758",38523,2020,7,0,"STORAGE"
"S015758",38523,2020,7,0.71,"DIRECT"
"S015758",38523,2020,8,0,"STORAGE"
"S015758",38523,2020,8,0.71,"DIRECT"
"S015758",38523,2020,8,0.03,"USE"
"S015758",38523,2020,9,0.03,"USE"
"S015758",38523,2020,9,0,"STORAGE"
"S015758",38523,2020,9,0.69,"DIRECT"
"S015758",38523,2020,10,0,"STORAGE"
"S015758",38523,2020,10,0.7,"DIRECT"
"S015758",38523,2020,10,0.02,"USE"
"S015758",38523,2020,11,0,"USE"
"S015758",38523,2020,11,0.66,"DIRECT"
"S015758",38523,2020,11,0,"STORAGE"
"S015758",38523,2020,12,0,"STORAGE"
"S015758",38523,2020,12,0.68,"DIRECT"
"S015758",38523,2020,12,0,"USE"
"S015758",38523,2021,1,0,"USE"
"S015758",38523,2021,1,0,"STORAGE"
"S015758",38523,2021,1,0.68,"DIRECT"
"S015758",38523,2021,2,0.64,"DIRECT"
"S015758",38523,2021,2,0,"STORAGE"
"S015758",38523,2021,2,0,"USE"
"S015758",38523,2021,3,0,"USE"
"S015758",38523,2021,3,0.68,"DIRECT"
"S015758",38523,2021,3,0,"STORAGE"
"S015758",38523,2021,4,0,"STORAGE"
"S015758",38523,2021,4,0.66,"DIRECT"
"S015758",38523,2021,4,0,"USE"
"S015758",38523,2021,5,0.01,"USE"
"S015758",38523,2021,5,0,"STORAGE"
"S015758",38523,2021,5,0.69,"DIRECT"
"S015758",38523,2021,6,0,"STORAGE"
"S015758",38523,2021,6,0.68,"DIRECT"
"S015758",38523,2021,6,0.02,"USE"
"S015758",38523,2021,7,0.03,"USE"
"S015758",38523,2021,7,0.71,"DIRECT"
"S015758",38523,2021,7,0,"STORAGE"
"S015758",38523,2021,8,0.14,"DIRECT"
"S015758",38523,2021,8,0,"STORAGE"
"S015758",38523,2021,8,0.01,"USE"
"S015758",38523,2021,9,0,"USE"
"S015758",38523,2021,9,0,"DIRECT"
"S015758",38523,2021,9,0,"STORAGE"
"S015758",38523,2021,10,0,"DIRECT"
"S015758",38523,2021,10,0,"STORAGE"
"S015758",38523,2021,10,0,"USE"
"S015758",38523,2021,11,0,"USE"
"S015758",38523,2021,11,0,"DIRECT"
"S015758",38523,2021,11,0,"STORAGE"
"S015758",38523,2021,12,0,"STORAGE"
"S015758",38523,2021,12,0,"DIRECT"
"S015758",38523,2021,12,0,"USE"
"S015758",38523,2022,1,0,"USE"
"S015758",38523,2022,1,0,"DIRECT"
"S015758",38523,2022,1,0,"STORAGE"
"S015758",38523,2022,2,0,"DIRECT"
"S015758",38523,2022,2,0,"STORAGE"
"S015758",38523,2022,2,0,"USE"
"S015758",38523,2022,3,0,"USE"
"S015758",38523,2022,3,0,"STORAGE"
"S015758",38523,2022,3,0,"DIRECT"
"S015758",38523,2022,4,0,"STORAGE"
"S015758",38523,2022,4,0,"DIRECT"
"S015758",38523,2022,4,0,"USE"
"S015758",38523,2022,5,0,"USE"
"S015758",38523,2022,5,0,"STORAGE"
"S015758",38523,2022,5,0,"DIRECT"
"S015758",38523,2022,6,0.66,"DIRECT"
"S015758",38523,2022,6,0,"STORAGE"
"S015758",38523,2022,6,0,"USE"
"S015758",38523,2022,7,0,"USE"
"S015758",38523,2022,7,0,"STORAGE"
"S015758",38523,2022,7,0.68,"DIRECT"
"S015758",38523,2022,8,0.68,"DIRECT"
"S015758",38523,2022,8,0,"STORAGE"
"S015758",38523,2022,8,0,"USE"
"S015758",38523,2022,9,0,"USE"
"S015758",38523,2022,9,0,"STORAGE"
"S015758",38523,2022,9,0.66,"DIRECT"
"S015758",38523,2022,10,0,"STORAGE"
"S015758",38523,2022,10,0,"DIRECT"
"S015758",38523,2022,10,0,"USE"
"S015758",38523,2022,11,0,"USE"
"S015758",38523,2022,11,0,"STORAGE"
"S015758",38523,2022,11,0,"DIRECT"
"S015758",38523,2022,12,0,"DIRECT"
"S015758",38523,2022,12,0,"STORAGE"
"S015758",38523,2022,12,0,"USE"
"S015825",38563,2017,1,0.03,"USE"
"S015825",38563,2017,1,0,"STORAGE"
"S015825",38563,2017,1,0.03,"DIRECT"
"S015825",38563,2017,2,0.03,"DIRECT"
"S015825",38563,2017,2,0,"STORAGE"
"S015825",38563,2017,2,0.03,"USE"
"S015825",38563,2017,3,0.04,"USE"
"S015825",38563,2017,3,0.04,"DIRECT"
"S015825",38563,2017,3,0,"STORAGE"
"S015825",38563,2017,4,0,"STORAGE"
"S015825",38563,2017,4,0.05,"DIRECT"
"S015825",38563,2017,4,0.05,"USE"
"S015825",38563,2017,5,0.16,"USE"
"S015825",38563,2017,5,0,"STORAGE"
"S015825",38563,2017,5,0.16,"DIRECT"
"S015825",38563,2017,6,0,"STORAGE"
"S015825",38563,2017,6,0.2,"DIRECT"
"S015825",38563,2017,6,0.2,"USE"
"S015825",38563,2017,7,0.13,"USE"
"S015825",38563,2017,7,0.13,"DIRECT"
"S015825",38563,2017,7,0,"STORAGE"
"S015825",38563,2017,8,0.18,"DIRECT"
"S015825",38563,2017,8,0,"STORAGE"
"S015825",38563,2017,8,0.18,"USE"
"S015825",38563,2017,9,0.04,"USE"
"S015825",38563,2017,9,0.04,"DIRECT"
"S015825",38563,2017,9,0,"STORAGE"
"S015825",38563,2017,10,0,"DIRECT"
"S015825",38563,2017,10,0,"STORAGE"
"S015825",38563,2017,10,0,"USE"
"S015825",38563,2017,11,0,"USE"
"S015825",38563,2017,11,0,"DIRECT"
"S015825",38563,2017,11,0,"STORAGE"
"S015825",38563,2017,12,0,"STORAGE"
"S015825",38563,2017,12,0,"DIRECT"
"S015825",38563,2017,12,0,"USE"
"S015825",38563,2018,1,0,"USE"
"S015825",38563,2018,1,0,"STORAGE"
"S015825",38563,2018,1,0,"DIRECT"
"S015825",38563,2018,2,0,"DIRECT"
"S015825",38563,2018,2,0,"STORAGE"
"S015825",38563,2018,2,0,"USE"
"S015825",38563,2018,3,0,"USE"
"S015825",38563,2018,3,0,"DIRECT"
"S015825",38563,2018,3,0,"STORAGE"
"S015825",38563,2018,4,0,"STORAGE"
"S015825",38563,2018,4,0,"DIRECT"
"S015825",38563,2018,4,0,"USE"
"S015825",38563,2018,5,0,"USE"
"S015825",38563,2018,5,0,"STORAGE"
"S015825",38563,2018,5,0,"DIRECT"
"S015825",38563,2018,6,0,"STORAGE"
"S015825",38563,2018,6,0,"DIRECT"
"S015825",38563,2018,6,0,"USE"
"S015825",38563,2018,7,0,"USE"
"S015825",38563,2018,7,0,"DIRECT"
"S015825",38563,2018,7,0,"STORAGE"
"S015825",38563,2018,8,0,"DIRECT"
"S015825",38563,2018,8,0,"STORAGE"
"S015825",38563,2018,8,0,"USE"
"S015825",38563,2018,9,0,"USE"
"S015825",38563,2018,9,0,"DIRECT"
"S015825",38563,2018,9,0,"STORAGE"
"S015825",38563,2018,10,0,"DIRECT"
"S015825",38563,2018,10,0,"STORAGE"
"S015825",38563,2018,10,0,"USE"
"S015825",38563,2018,11,0,"USE"
"S015825",38563,2018,11,0,"DIRECT"
"S015825",38563,2018,11,0,"STORAGE"
"S015825",38563,2018,12,0,"STORAGE"
"S015825",38563,2018,12,0,"DIRECT"
"S015825",38563,2018,12,0,"USE"
"S015825",38563,2019,1,0,"USE"
"S015825",38563,2019,1,0,"STORAGE"
"S015825",38563,2019,1,0,"DIRECT"
"S015825",38563,2019,2,0,"DIRECT"
"S015825",38563,2019,2,0,"STORAGE"
"S015825",38563,2019,2,0,"USE"
"S015825",38563,2019,3,0,"USE"
"S015825",38563,2019,3,0,"DIRECT"
"S015825",38563,2019,3,0,"STORAGE"
"S015825",38563,2019,4,0,"DIRECT"
"S015825",38563,2019,4,0,"STORAGE"
"S015825",38563,2019,4,0,"USE"
"S015825",38563,2019,5,0,"USE"
"S015825",38563,2019,5,0,"STORAGE"
"S015825",38563,2019,5,0,"DIRECT"
"S015825",38563,2019,6,0,"STORAGE"
"S015825",38563,2019,6,0,"DIRECT"
"S015825",38563,2019,6,0,"USE"
"S015825",38563,2019,7,0,"USE"
"S015825",38563,2019,7,0,"DIRECT"
"S015825",38563,2019,7,0,"STORAGE"
"S015825",38563,2019,8,0,"STORAGE"
"S015825",38563,2019,8,0,"DIRECT"
"S015825",38563,2019,8,0,"USE"
"S015825",38563,2019,9,0,"USE"
"S015825",38563,2019,9,0,"DIRECT"
"S015825",38563,2019,9,0,"STORAGE"
"S015825",38563,2019,10,0,"STORAGE"
"S015825",38563,2019,10,0,"DIRECT"
"S015825",38563,2019,10,0,"USE"
"S015825",38563,2019,11,0,"USE"
"S015825",38563,2019,11,0,"DIRECT"
"S015825",38563,2019,11,0,"STORAGE"
"S015825",38563,2019,12,0,"STORAGE"
"S015825",38563,2019,12,0,"DIRECT"
"S015825",38563,2019,12,0,"USE"
"S015825",38563,2020,1,0,"USE"
"S015825",38563,2020,1,0,"STORAGE"
"S015825",38563,2020,1,0,"DIRECT"
"S015825",38563,2020,2,0,"STORAGE"
"S015825",38563,2020,2,0,"DIRECT"
"S015825",38563,2020,2,0,"USE"
"S015825",38563,2020,3,0,"USE"
"S015825",38563,2020,3,0,"STORAGE"
"S015825",38563,2020,3,0,"DIRECT"
"S015825",38563,2020,4,0,"DIRECT"
"S015825",38563,2020,4,0,"STORAGE"
"S015825",38563,2020,4,0,"USE"
"S015825",38563,2020,5,0,"USE"
"S015825",38563,2020,5,0,"DIRECT"
"S015825",38563,2020,5,0,"STORAGE"
"S015825",38563,2020,6,0,"STORAGE"
"S015825",38563,2020,6,0,"DIRECT"
"S015825",38563,2020,6,0,"USE"
"S015825",38563,2020,7,0,"USE"
"S015825",38563,2020,7,0,"STORAGE"
"S015825",38563,2020,7,0,"DIRECT"
"S015825",38563,2020,8,0,"DIRECT"
"S015825",38563,2020,8,0,"STORAGE"
"S015825",38563,2020,8,0,"USE"
"S015825",38563,2020,9,0,"USE"
"S015825",38563,2020,9,0,"STORAGE"
"S015825",38563,2020,9,0,"DIRECT"
"S015825",38563,2020,10,0,"STORAGE"
"S015825",38563,2020,10,0,"DIRECT"
"S015825",38563,2020,10,0,"USE"
"S015825",38563,2020,11,0,"USE"
"S015825",38563,2020,11,0,"DIRECT"
"S015825",38563,2020,11,0,"STORAGE"
"S015825",38563,2020,12,0,"STORAGE"
"S015825",38563,2020,12,0,"DIRECT"
"S015825",38563,2020,12,0,"USE"
"S015825",38563,2021,1,0,"USE"
"S015825",38563,2021,1,0,"DIRECT"
"S015825",38563,2021,1,0,"STORAGE"
"S015825",38563,2021,2,0,"DIRECT"
"S015825",38563,2021,2,0,"STORAGE"
"S015825",38563,2021,2,0,"USE"
"S015825",38563,2021,3,0,"USE"
"S015825",38563,2021,3,0,"STORAGE"
"S015825",38563,2021,3,0,"DIRECT"
"S015825",38563,2021,4,0,"DIRECT"
"S015825",38563,2021,4,0,"STORAGE"
"S015825",38563,2021,4,0,"USE"
"S015825",38563,2021,5,0,"USE"
"S015825",38563,2021,5,0,"STORAGE"
