APPLICATION_NUMBER,YEAR,MONTH,AMOUNT,DIVERSION_TYPE
A029480,2019,2,2.9,STORAGE
A029480,2019,2,0,DIRECT
A029480,2019,3,0,DIRECT
A029480,2019,3,0,STORAGE
A029480,2019,4,0,DIRECT
A029480,2019,4,0,STORAGE
A029480,2019,5,0,DIRECT
A029480,2019,5,0,STORAGE
A029480,2019,6,0,STORAGE
A029480,2019,6,0,DIRECT
A029480,2019,7,0,DIRECT
A029480,2019,7,0,STORAGE
A029480,2019,8,0,STORAGE
A029480,2019,8,0,DIRECT
A029480,2019,9,0,DIRECT
A029480,2019,9,0,STORAGE
A029480,2019,10,0,DIRECT
A029480,2019,10,0,STORAGE
A029480,2019,11,0,DIRECT
A029480,2019,11,0,STORAGE
A029480,2019,12,0,STORAGE
A029480,2019,12,0,DIRECT
A029480,2020,1,0,DIRECT
A029480,2020,2,2,DIRECT
A029480,2020,3,3.6,DIRECT
A029480,2020,4,1.16,DIRECT
A029480,2020,5,0,DIRECT
A029480,2020,6,0,DIRECT
A029480,2020,7,0,DIRECT
A029480,2020,8,0,DIRECT
A029480,2020,9,0,DIRECT
A029480,2020,10,0,DIRECT
A029480,2020,11,0,DIRECT
A029480,2020,12,0,DIRECT
A029480,2021,1,0,DIRECT
A029480,2021,2,3.9,DIRECT
A029480,2021,3,1.7,DIRECT
A029480,2021,4,1.47,DIRECT
A029480,2021,5,0,DIRECT
A029480,2021,6,0,DIRECT
A029480,2021,7,0,DIRECT
A029480,2021,8,0,DIRECT
A029480,2021,9,0,DIRECT
A029480,2022,1,0,DIRECT
A029480,2022,2,5.2,DIRECT
A029480,2022,3,0.5,DIRECT
A029480,2022,4,1.47,DIRECT
A029480,2022,5,0,DIRECT
A029480,2022,6,0,DIRECT
A029480,2022,7,0,DIRECT
A029480,2022,8,0,DIRECT
A029480,2022,9,0,DIRECT
A029480,2022,10,0,DIRECT
A029480,2022,11,0,DIRECT
A029480,2022,12,0,DIRECT
A029858,2017,1,0,DIRECT
A029858,2017,1,2,STORAGE
A029858,2017,2,2,STORAGE
A029858,2017,2,0,DIRECT
A029858,2017,3,0,DIRECT
A029858,2017,3,0,STORAGE
A029858,2017,4,0,DIRECT
A029858,2017,4,0,STORAGE
A029858,2017,5,0,STORAGE
A029858,2017,5,0,DIRECT
A029858,2017,6,0,STORAGE
A029858,2017,6,0,DIRECT
A029858,2017,7,0,DIRECT
A029858,2017,7,0,STORAGE
A029858,2017,8,0,STORAGE
A029858,2017,8,0,DIRECT
A029858,2017,9,0,STORAGE
A029858,2017,9,0,DIRECT
A029858,2017,10,0,DIRECT
A029858,2017,10,0,STORAGE
A029858,2017,11,0.5,STORAGE
A029858,2017,11,0,DIRECT
A029858,2017,12,0.9,STORAGE
A029858,2017,12,0,DIRECT
A029858,2018,1,0,DIRECT
A029858,2018,1,3,STORAGE
A029858,2018,2,0,DIRECT
A029858,2018,2,3,STORAGE
A029858,2018,3,0,DIRECT
A029858,2018,3,0,STORAGE
A029858,2018,4,0,DIRECT
A029858,2018,4,0,STORAGE
A029858,2018,5,0,STORAGE
A029858,2018,5,0,DIRECT
A029858,2018,6,0,STORAGE
A029858,2018,6,0,DIRECT
A029858,2018,7,0,STORAGE
A029858,2018,7,0,DIRECT
A029858,2018,8,0,STORAGE
A029858,2018,8,0,DIRECT
A029858,2018,9,0,DIRECT
A029858,2018,9,0,STORAGE
A029858,2018,10,0,DIRECT
A029858,2018,10,0,STORAGE
A029858,2018,11,0,DIRECT
A029858,2018,11,0,STORAGE
A029858,2018,12,2,STORAGE
A029858,2018,12,0,DIRECT
A029858,2019,1,3.5,STORAGE
A029858,2019,1,0,DIRECT
A029858,2019,2,0,DIRECT
A029858,2019,2,2.5,STORAGE
A029858,2019,3,0,DIRECT
A029858,2019,3,0.5,STORAGE
A029858,2019,4,0,DIRECT
A029858,2019,4,0,STORAGE
A029858,2019,5,0,DIRECT
A029858,2019,5,0,STORAGE
A029858,2019,6,0,STORAGE
A029858,2019,6,0,DIRECT
A029858,2019,7,0,STORAGE
A029858,2019,7,0,DIRECT
A029858,2019,8,0,STORAGE
A029858,2019,8,0,DIRECT
A029858,2019,9,0,STORAGE
A029858,2019,9,0,DIRECT
A029858,2019,10,0,DIRECT
A029858,2019,10,0,STORAGE
A029858,2019,11,0,DIRECT
A029858,2019,11,0,STORAGE
A029858,2019,12,1,STORAGE
A029858,2019,12,0,DIRECT
A029858,2020,1,0,DIRECT
A029858,2020,1,1.2,STORAGE
A029858,2020,2,2.5,STORAGE
A029858,2020,2,0,DIRECT
A029858,2020,3,0,DIRECT
A029858,2020,3,2.5,STORAGE
A029858,2020,4,0,STORAGE
A029858,2020,4,0,DIRECT
A029858,2020,5,0,STORAGE
A029858,2020,5,0,DIRECT
A029858,2020,6,0,DIRECT
A029858,2020,6,0,STORAGE
A029858,2020,7,0,STORAGE
A029858,2020,7,0,DIRECT
A029858,2020,8,0,DIRECT
A029858,2020,8,0,STORAGE
A029858,2020,9,0,STORAGE
A029858,2020,9,0,DIRECT
A029858,2020,10,0,STORAGE
A029858,2020,10,0,DIRECT
A029858,2020,11,1,STORAGE
A029858,2020,11,0,DIRECT
A029858,2020,12,0,DIRECT
A029858,2020,12,0,STORAGE
A029858,2021,1,4,STORAGE
A029858,2021,1,0,DIRECT
A029858,2021,2,4,STORAGE
A029858,2021,2,0,DIRECT
A029858,2021,3,4,STORAGE
A029858,2021,3,0,DIRECT
A029858,2021,4,0,DIRECT
A029858,2021,4,0,STORAGE
A029858,2021,5,0,STORAGE
A029858,2021,5,0,DIRECT
A029858,2021,6,0,STORAGE
A029858,2021,6,0,DIRECT
A029858,2021,7,0,STORAGE
A029858,2021,7,0,DIRECT
A029858,2021,8,0,STORAGE
A029858,2021,8,0,DIRECT
A029858,2021,9,0,DIRECT
A029858,2021,9,0,STORAGE
A029858,2021,10,0,STORAGE
A029858,2021,10,0,DIRECT
A029858,2021,11,0,DIRECT
A029858,2021,11,0,STORAGE
A029858,2021,12,0,DIRECT
A029858,2021,12,0,STORAGE
A029858,2022,1,3,STORAGE
A029858,2022,1,0,DIRECT
A029858,2022,2,0,DIRECT
A029858,2022,2,4,STORAGE
A029858,2022,3,0,DIRECT
A029858,2022,3,4,STORAGE
A029858,2022,4,0,STORAGE
A029858,2022,4,0,DIRECT
A029858,2022,5,0,STORAGE
A029858,2022,5,0,DIRECT
A029858,2022,6,0,STORAGE
A029858,2022,6,0,DIRECT
A029858,2022,7,0,DIRECT
A029858,2022,7,0,STORAGE
A029858,2022,8,0,DIRECT
A029858,2022,8,0,STORAGE
A029858,2022,9,0,DIRECT
A029858,2022,9,0,STORAGE
A029858,2022,10,0,DIRECT
A029858,2022,10,0,STORAGE
A029858,2022,11,0,DIRECT
A029858,2022,11,0,STORAGE
A029858,2022,12,1,STORAGE
A029858,2022,12,0,DIRECT
A030412,2017,1,0,DIRECT
A030412,2017,1,0,STORAGE
A030412,2017,2,0,DIRECT
A030412,2017,2,0,STORAGE
A030412,2017,3,0,DIRECT
A030412,2017,3,0,STORAGE
A030412,2017,4,0.01,DIRECT
A030412,2017,4,0,STORAGE
A030412,2017,5,0,STORAGE
A030412,2017,5,0.13,DIRECT
A030412,2017,6,0,STORAGE
A030412,2017,6,1.25,DIRECT
A030412,2017,7,2.17,DIRECT
A030412,2017,7,0,STORAGE
A030412,2017,8,0.97,DIRECT
A030412,2017,8,0,STORAGE
A030412,2017,9,1.35,DIRECT
A030412,2017,9,0,STORAGE
A030412,2017,10,0.12,DIRECT
A030412,2017,10,0,STORAGE
A030412,2017,11,0,DIRECT
A030412,2017,11,0,STORAGE
A030412,2017,12,0,STORAGE
A030412,2017,12,0,DIRECT
A030412,2018,1,0,STORAGE
A030412,2018,1,0.05,DIRECT
A030412,2018,2,0.01,DIRECT
A030412,2018,2,0,STORAGE
A030412,2018,3,0.04,DIRECT
A030412,2018,3,0,STORAGE
A030412,2018,4,0,STORAGE
A030412,2018,4,0.02,DIRECT
A030412,2018,5,0,STORAGE
A030412,2018,5,1.29,DIRECT
A030412,2018,6,1.52,DIRECT
A030412,2018,6,0,STORAGE
A030412,2018,7,1.53,DIRECT
A030412,2018,7,0,STORAGE
A030412,2018,8,1.96,DIRECT
A030412,2018,8,0,STORAGE
A030412,2018,9,0,STORAGE
A030412,2018,9,1.09,DIRECT
A030412,2018,10,0.09,DIRECT
A030412,2018,10,0,STORAGE
A030412,2018,11,0.19,DIRECT
A030412,2018,11,0,STORAGE
A030412,2018,12,0,STORAGE
A030412,2018,12,0.01,DIRECT
A030412,2019,1,0.01,DIRECT
A030412,2019,1,0,STORAGE
A030412,2019,2,0,STORAGE
A030412,2019,2,0,DIRECT
A030412,2019,3,0,STORAGE
A030412,2019,3,0,DIRECT
A030412,2019,4,0,STORAGE
A030412,2019,4,0.01,DIRECT
A030412,2019,5,0,STORAGE
A030412,2019,5,0.08,DIRECT
A030412,2019,6,0,STORAGE
A030412,2019,6,0.21,DIRECT
A030412,2019,7,1.36,DIRECT
A030412,2019,7,0,STORAGE
A030412,2019,8,0,STORAGE
A030412,2019,8,2.18,DIRECT
A030412,2019,9,0,STORAGE
A030412,2019,9,1.27,DIRECT
A030412,2019,10,0,STORAGE
A030412,2019,10,0,DIRECT
A030412,2019,11,0,STORAGE
A030412,2019,11,0,DIRECT
A030412,2019,12,0,STORAGE
A030412,2019,12,0,DIRECT
A030412,2020,1,0,DIRECT
A030412,2020,1,0,STORAGE
A030412,2020,2,0,DIRECT
A030412,2020,2,0,STORAGE
A030412,2020,3,0,DIRECT
A030412,2020,3,0,STORAGE
A030412,2020,4,0,DIRECT
A030412,2020,4,0,STORAGE
A030412,2020,5,0,STORAGE
A030412,2020,5,0,DIRECT
A030412,2020,6,0,STORAGE
A030412,2020,6,2.48,DIRECT
A030412,2020,7,1.31,DIRECT
A030412,2020,7,0,STORAGE
A030412,2020,8,0,STORAGE
A030412,2020,8,3.53,DIRECT
A030412,2020,9,0.62,DIRECT
A030412,2020,9,0,STORAGE
A030412,2020,10,0,DIRECT
A030412,2020,10,0,STORAGE
A030412,2020,11,0,STORAGE
A030412,2020,11,0,DIRECT
A030412,2020,12,0,DIRECT
A030412,2020,12,0,STORAGE
A030412,2021,1,0,STORAGE
A030412,2021,1,0,DIRECT
A030412,2021,2,0,STORAGE
A030412,2021,2,0,DIRECT
A030412,2021,3,0,DIRECT
A030412,2021,3,0,STORAGE
A030412,2021,4,0.08,DIRECT
A030412,2021,4,0,STORAGE
A030412,2021,5,0,STORAGE
A030412,2021,5,1.55,DIRECT
A030412,2021,6,0,STORAGE
A030412,2021,6,0.71,DIRECT
A030412,2021,7,0,STORAGE
A030412,2021,7,0,DIRECT
A030412,2021,8,0,STORAGE
A030412,2021,8,0,DIRECT
A030412,2021,9,0,DIRECT
A030412,2021,9,0,STORAGE
A030412,2021,10,0,DIRECT
A030412,2021,10,0,STORAGE
A030412,2021,11,0,STORAGE
A030412,2021,11,0,DIRECT
A030412,2021,12,0,STORAGE
A030412,2021,12,0,DIRECT
A030412,2022,1,0,STORAGE
A030412,2022,1,0,DIRECT
A030412,2022,2,0,STORAGE
A030412,2022,2,0,DIRECT
A030412,2022,3,0.44,DIRECT
A030412,2022,3,0,STORAGE
A030412,2022,4,1.46,DIRECT
A030412,2022,4,0,STORAGE
A030412,2022,5,2.14,DIRECT
A030412,2022,5,0,STORAGE
A030412,2022,6,2.34,DIRECT
A030412,2022,6,0,STORAGE
A030412,2022,7,0,STORAGE
A030412,2022,7,2.55,DIRECT
A030412,2022,8,3.59,DIRECT
A030412,2022,8,0,STORAGE
A030412,2022,9,2.21,DIRECT
A030412,2022,9,0,STORAGE
A030412,2022,10,0,STORAGE
A030412,2022,10,0,DIRECT
A030412,2022,11,0,DIRECT
A030412,2022,11,0,STORAGE
A030412,2022,12,0,DIRECT
A030412,2022,12,0,STORAGE
A030797,2017,1,12.4,STORAGE
A030797,2017,1,0,DIRECT
A030797,2017,2,0,DIRECT
A030797,2017,2,1.2,STORAGE
A030797,2017,3,0,DIRECT
A030797,2017,3,0,STORAGE
A030797,2017,4,0,STORAGE
A030797,2017,4,0,DIRECT
A030797,2017,5,0,STORAGE
A030797,2017,5,0,DIRECT
A030797,2017,6,0,STORAGE
A030797,2017,6,0,DIRECT
A030797,2017,7,0,DIRECT
A030797,2017,7,0,STORAGE
A030797,2017,8,0,DIRECT
A030797,2017,8,0,STORAGE
A030797,2017,9,0,DIRECT
A030797,2017,9,0,STORAGE
A030797,2017,10,0,DIRECT
A030797,2017,10,0,STORAGE
A030797,2017,11,0,DIRECT
A030797,2017,11,0,STORAGE
A030797,2017,12,2,STORAGE
A030797,2017,12,0,DIRECT
A030797,2018,1,12.4,STORAGE
A030797,2018,1,0,DIRECT
A030797,2018,2,0,DIRECT
A030797,2018,2,1.2,STORAGE
A030797,2018,3,0,STORAGE
A030797,2018,3,0,DIRECT
A030797,2018,4,0,DIRECT
A030797,2018,4,0,STORAGE
A030797,2018,5,0,DIRECT
A030797,2018,5,0,STORAGE
A030797,2018,6,0,DIRECT
A030797,2018,6,0,STORAGE
A030797,2018,7,0,STORAGE
A030797,2018,7,0,DIRECT
A030797,2018,8,0,DIRECT
A030797,2018,8,0,STORAGE
A030797,2018,9,0,STORAGE
A030797,2018,9,0,DIRECT
A030797,2018,10,0,STORAGE
A030797,2018,10,0,DIRECT
A030797,2018,11,0,DIRECT
A030797,2018,11,0,STORAGE
A030797,2018,12,0,DIRECT
A030797,2018,12,2,STORAGE
A030797,2019,1,12.4,STORAGE
A030797,2019,1,0,DIRECT
A030797,2019,2,1.2,STORAGE
A030797,2019,2,0,DIRECT
A030797,2019,3,1,STORAGE
A030797,2019,3,0,DIRECT
A030797,2019,4,0,DIRECT
A030797,2019,4,0,STORAGE
A030797,2019,5,0,DIRECT
A030797,2019,5,0,STORAGE
A030797,2019,6,0,DIRECT
A030797,2019,6,0,STORAGE
A030797,2019,7,0,STORAGE
A030797,2019,7,0,DIRECT
A030797,2019,8,0,STORAGE
A030797,2019,8,0,DIRECT
A030797,2019,9,0,STORAGE
A030797,2019,9,0,DIRECT
A030797,2019,10,0,DIRECT
A030797,2019,10,0,STORAGE
A030797,2019,11,0,STORAGE
A030797,2019,11,0,DIRECT
A030797,2019,12,0,DIRECT
A030797,2019,12,2,STORAGE
A030797,2020,1,0,DIRECT
A030797,2020,1,12,STORAGE
A030797,2020,2,1,STORAGE
A030797,2020,2,0,DIRECT
A030797,2020,3,1,STORAGE
A030797,2020,3,0,DIRECT
A030797,2020,4,0,STORAGE
A030797,2020,4,0,DIRECT
A030797,2020,5,0,DIRECT
A030797,2020,5,0,STORAGE
A030797,2020,6,0,STORAGE
A030797,2020,6,0,DIRECT
A030797,2020,7,0,STORAGE
A030797,2020,7,0,DIRECT
A030797,2020,8,0,STORAGE
A030797,2020,8,0,DIRECT
A030797,2020,9,0,STORAGE
A030797,2020,9,0,DIRECT
A030797,2020,10,0,DIRECT
A030797,2020,10,0,STORAGE
A030797,2020,11,0,DIRECT
A030797,2020,11,0,STORAGE
A030797,2020,12,2,STORAGE
A030797,2020,12,0,DIRECT
A030797,2021,1,2,STORAGE
A030797,2021,1,0,DIRECT
A030797,2021,2,0,DIRECT
A030797,2021,2,1,STORAGE
A030797,2021,3,0,DIRECT
A030797,2021,3,2,STORAGE
A030797,2021,4,0,DIRECT
A030797,2021,4,0,STORAGE
A030797,2021,5,0,DIRECT
A030797,2021,5,0,STORAGE
A030797,2021,6,0,DIRECT
A030797,2021,6,0,STORAGE
A030797,2021,7,0,STORAGE
A030797,2021,7,0,DIRECT
A030797,2021,8,0,DIRECT
A030797,2021,8,0,STORAGE
A030797,2021,9,0,DIRECT
A030797,2021,9,0,STORAGE
A030797,2021,10,0,STORAGE
A030797,2021,10,0,DIRECT
A030797,2021,11,0,DIRECT
A030797,2021,11,0,STORAGE
A030797,2021,12,0,STORAGE
A030797,2021,12,0,DIRECT
A030882,2017,1,0,STORAGE
A030882,2017,1,0,DIRECT
A030882,2017,2,0,DIRECT
A030882,2017,2,0,STORAGE
A030882,2017,3,0,DIRECT
A030882,2017,3,0,STORAGE
A030882,2017,4,0,STORAGE
A030882,2017,4,0,DIRECT
A030882,2017,5,0,STORAGE
A030882,2017,5,0,DIRECT
A030882,2017,6,0,STORAGE
A030882,2017,6,0,DIRECT
A030882,2017,7,0,DIRECT
A030882,2017,7,0,STORAGE
A030882,2017,8,0,DIRECT
A030882,2017,8,0,STORAGE
A030882,2017,9,0,DIRECT
A030882,2017,9,0,STORAGE
A030882,2017,10,0,DIRECT
A030882,2017,10,0,STORAGE
A030882,2017,11,0,DIRECT
A030882,2017,11,0,STORAGE
A030882,2017,12,0,STORAGE
A030882,2017,12,0,DIRECT
A030882,2018,1,0,STORAGE
A030882,2018,1,0,DIRECT
A030882,2018,2,0,DIRECT
A030882,2018,2,0,STORAGE
A030882,2018,3,0,DIRECT
A030882,2018,3,0,STORAGE
A030882,2018,4,0,DIRECT
A030882,2018,4,0,STORAGE
A030882,2018,5,0,STORAGE
A030882,2018,5,0,DIRECT
A030882,2018,6,0,STORAGE
A030882,2018,6,0,DIRECT
A030882,2018,7,0,STORAGE
A030882,2018,7,0,DIRECT
A030882,2018,8,0,STORAGE
A030882,2018,8,0,DIRECT
A030882,2018,9,0,DIRECT
A030882,2018,9,0,STORAGE
A030882,2018,10,0,STORAGE
A030882,2018,10,0,DIRECT
A030882,2018,11,0,DIRECT
A030882,2018,11,0,STORAGE
A030882,2018,12,0,STORAGE
A030882,2018,12,0,DIRECT
A030882,2019,1,0,DIRECT
A030882,2019,1,0,STORAGE
A030882,2019,2,0,DIRECT
A030882,2019,2,0,STORAGE
A030882,2019,3,0,DIRECT
A030882,2019,3,0,STORAGE
A030882,2019,4,0,DIRECT
A030882,2019,4,0,STORAGE
A030882,2019,5,0,DIRECT
A030882,2019,5,0,STORAGE
A030882,2019,6,0,DIRECT
A030882,2019,6,0,STORAGE
A030882,2019,7,0,DIRECT
A030882,2019,7,0,STORAGE
A030882,2019,8,0,DIRECT
A030882,2019,8,0,STORAGE
A030882,2019,9,0,STORAGE
A030882,2019,9,0,DIRECT
A030882,2019,10,0,STORAGE
A030882,2019,10,0,DIRECT
A030882,2019,11,0,DIRECT
A030882,2019,11,0,STORAGE
A030882,2019,12,0,STORAGE
A030882,2019,12,0,DIRECT
A030882,2020,1,0,STORAGE
A030882,2020,1,0,DIRECT
A030882,2020,2,0,STORAGE
A030882,2020,2,0,DIRECT
A030882,2020,3,0,DIRECT
A030882,2020,3,0,STORAGE
A030882,2020,4,0,DIRECT
A030882,2020,4,0,STORAGE
A030882,2020,5,0,STORAGE
A030882,2020,5,0,DIRECT
A030882,2020,6,0,DIRECT
A030882,2020,6,0,STORAGE
A030882,2020,7,0,DIRECT
A030882,2020,7,0,STORAGE
A030882,2020,8,0,STORAGE
A030882,2020,8,0,DIRECT
A030882,2020,9,0,DIRECT
A030882,2020,9,0,STORAGE
A030882,2020,10,0,STORAGE
A030882,2020,10,0,DIRECT
A030882,2020,11,0,DIRECT
A030882,2020,11,0,STORAGE
A030882,2020,12,0,STORAGE
A030882,2020,12,0,DIRECT
A030882,2022,1,0,DIRECT
A030882,2022,1,0,STORAGE
A030882,2022,2,0,STORAGE
A030882,2022,2,0,DIRECT
A030882,2022,3,0,DIRECT
A030882,2022,3,0,STORAGE
A030882,2022,4,0,STORAGE
A030882,2022,4,0,DIRECT
A030882,2022,5,0,DIRECT
A030882,2022,5,0,STORAGE
A030882,2022,6,0,DIRECT
A030882,2022,6,0,STORAGE
A030882,2022,7,0,DIRECT
A030882,2022,7,0,STORAGE
A030882,2022,8,0,STORAGE
A030882,2022,8,0,DIRECT
A030882,2022,9,0,DIRECT
A030882,2022,9,0,STORAGE
A030882,2022,10,0,DIRECT
A030882,2022,10,0,STORAGE
A030882,2022,11,0,DIRECT
A030882,2022,11,0,STORAGE
A030882,2022,12,0,STORAGE
A030882,2022,12,0,DIRECT
A031304,2017,1,0,STORAGE
A031304,2017,1,0,DIRECT
A031304,2017,2,0,DIRECT
A031304,2017,2,0,STORAGE
A031304,2017,3,0,DIRECT
A031304,2017,3,0,STORAGE
A031304,2017,4,0,STORAGE
A031304,2017,4,0,DIRECT
A031304,2017,5,0,STORAGE
A031304,2017,5,0,DIRECT
A031304,2017,6,0,STORAGE
A031304,2017,6,0,DIRECT
A031304,2017,7,0,DIRECT
A031304,2017,7,0,STORAGE
A031304,2017,8,0,DIRECT
A031304,2017,8,0,STORAGE
A031304,2017,9,0,DIRECT
A031304,2017,9,0,STORAGE
A031304,2017,10,0,DIRECT
A031304,2017,10,0,STORAGE
A031304,2017,11,0,DIRECT
A031304,2017,11,0,STORAGE
A031304,2017,12,0,STORAGE
A031304,2017,12,0,DIRECT
A031304,2018,1,0,STORAGE
A031304,2018,1,0,DIRECT
A031304,2018,2,0,DIRECT
A031304,2018,2,0,STORAGE
A031304,2018,3,0,STORAGE
A031304,2018,3,0,DIRECT
A031304,2018,4,0,STORAGE
A031304,2018,4,0,DIRECT
A031304,2018,5,0,DIRECT
A031304,2018,5,0,STORAGE
A031304,2018,6,0,DIRECT
A031304,2018,6,0,STORAGE
A031304,2018,7,0,DIRECT
A031304,2018,7,0,STORAGE
A031304,2018,8,0,DIRECT
A031304,2018,8,0,STORAGE
A031304,2018,9,0,DIRECT
A031304,2018,9,0,STORAGE
A031304,2018,10,0,DIRECT
A031304,2018,10,0,STORAGE
A031304,2018,11,0,DIRECT
A031304,2018,11,0,STORAGE
A031304,2018,12,0,STORAGE
A031304,2018,12,0,DIRECT
A031304,2019,1,0,DIRECT
A031304,2019,1,0,STORAGE
A031304,2019,2,0,DIRECT
A031304,2019,2,0,STORAGE
A031304,2019,3,0,DIRECT
A031304,2019,3,0,STORAGE
A031304,2019,4,0,DIRECT
A031304,2019,4,0,STORAGE
A031304,2019,5,0,STORAGE
A031304,2019,5,0,DIRECT
A031304,2019,6,0,STORAGE
A031304,2019,6,0,DIRECT
A031304,2019,7,0,STORAGE
A031304,2019,7,0,DIRECT
A031304,2019,8,0,DIRECT
A031304,2019,8,0,STORAGE
A031304,2019,9,0,DIRECT
A031304,2019,9,0,STORAGE
A031304,2019,10,0,DIRECT
A031304,2019,10,0,STORAGE
A031304,2019,11,0,DIRECT
A031304,2019,11,0,STORAGE
A031304,2019,12,0,DIRECT
A031304,2019,12,0,STORAGE
A031304,2020,1,0,STORAGE
A031304,2020,1,0,DIRECT
A031304,2020,2,0,STORAGE
A031304,2020,2,0,DIRECT
A031304,2020,3,0,STORAGE
A031304,2020,3,0,DIRECT
A031304,2020,4,0,DIRECT
A031304,2020,4,0,STORAGE
A031304,2020,5,0,STORAGE
A031304,2020,5,0,DIRECT
A031304,2020,6,0,STORAGE
A031304,2020,6,0,DIRECT
A031304,2020,7,0,STORAGE
A031304,2020,7,0,DIRECT
A031304,2020,8,0,STORAGE
A031304,2020,8,0,DIRECT
A031304,2020,9,0,DIRECT
A031304,2020,9,0,STORAGE
A031304,2020,10,0,STORAGE
A031304,2020,10,0,DIRECT
A031304,2020,11,0,DIRECT
A031304,2020,11,0,STORAGE
A031304,2020,12,0,DIRECT
A031304,2020,12,0,STORAGE
A031304,2021,1,0,STORAGE
A031304,2021,1,0,DIRECT
A031304,2021,2,0,DIRECT
A031304,2021,2,0,STORAGE
A031304,2021,3,0,DIRECT
A031304,2021,3,0,STORAGE
A031304,2021,4,0,STORAGE
A031304,2021,4,0,DIRECT
A031304,2021,5,0,STORAGE
A031304,2021,5,0,DIRECT
A031304,2021,6,0,STORAGE
A031304,2021,6,0,DIRECT
A031304,2021,7,0,DIRECT
A031304,2021,7,0,STORAGE
A031304,2021,8,0,DIRECT
A031304,2021,8,0,STORAGE
A031304,2021,9,0,DIRECT
A031304,2021,9,0,STORAGE
A031304,2021,10,0,DIRECT
A031304,2021,10,0,STORAGE
A031304,2021,11,0,DIRECT
A031304,2021,11,0,STORAGE
A031304,2021,12,0,STORAGE
A031304,2021,12,0,DIRECT
A031304,2022,1,0,STORAGE
A031304,2022,1,0,DIRECT
A031304,2022,2,0,STORAGE
A031304,2022,2,0,DIRECT
A031304,2022,3,0,DIRECT
A031304,2022,3,0,STORAGE
A031304,2022,4,0,DIRECT
A031304,2022,4,0,STORAGE
A031304,2022,5,0,DIRECT
A031304,2022,5,0,STORAGE
A031304,2022,6,0,STORAGE
A031304,2022,6,0,DIRECT
A031304,2022,7,0,DIRECT
A031304,2022,7,0,STORAGE
A031304,2022,8,0,STORAGE
A031304,2022,8,0,DIRECT
A031304,2022,9,0,DIRECT
A031304,2022,9,0,STORAGE
A031304,2022,10,0,DIRECT
A031304,2022,10,0,STORAGE
A031304,2022,11,0,DIRECT
A031304,2022,11,0,STORAGE
A031304,2022,12,0,STORAGE
A031304,2022,12,0,DIRECT
C001166,2019,1,0,STORAGE
C001166,2019,2,0,STORAGE
C001166,2019,3,0,STORAGE
C001166,2019,4,0,STORAGE
C001166,2019,5,0,STORAGE
C001166,2019,6,0,STORAGE
C001166,2019,7,0,STORAGE
C001166,2019,8,0,STORAGE
C001166,2019,9,0,STORAGE
C001166,2019,10,0,STORAGE
C001166,2019,11,0,STORAGE
C001166,2019,12,0,STORAGE
C001166,2020,1,0.03,DIRECT
C001166,2020,2,0.03,DIRECT
C001166,2020,3,0.03,DIRECT
C001166,2020,4,0.03,DIRECT
C001166,2020,5,0.05,DIRECT
C001166,2020,6,0.05,DIRECT
C001166,2020,7,0.05,DIRECT
C001166,2020,8,0,DIRECT
C001166,2020,9,0,DIRECT
C001166,2020,10,0,DIRECT
C001166,2020,11,0.01,DIRECT
C001166,2020,12,0.01,DIRECT
C001166,2021,1,0.03,DIRECT
C001166,2021,2,0.03,DIRECT
C001166,2021,3,0.03,DIRECT
C001166,2021,4,0.03,DIRECT
C001166,2021,5,0.05,DIRECT
C001166,2021,6,0.05,DIRECT
C001166,2021,7,0.05,DIRECT
C001166,2021,8,0,DIRECT
C001166,2021,9,0,DIRECT
C001166,2022,1,0.03,DIRECT
C001166,2022,2,0.03,DIRECT
C001166,2022,3,0.03,DIRECT
C001166,2022,4,0.03,DIRECT
C001166,2022,5,0.05,DIRECT
C001166,2022,6,0.05,DIRECT
C001166,2022,7,0.05,DIRECT
C001166,2022,8,0,DIRECT
C001166,2022,9,0,DIRECT
C001166,2022,10,0,DIRECT
C001166,2022,11,0.01,DIRECT
C001166,2022,12,0.01,DIRECT
C005162,2017,1,0,STORAGE
C005162,2017,2,0,STORAGE
C005162,2017,3,0,STORAGE
C005162,2017,4,0,STORAGE
C005162,2017,5,0,STORAGE
C005162,2017,6,0,STORAGE
C005162,2017,7,0,STORAGE
C005162,2017,8,0,STORAGE
C005162,2017,9,0,STORAGE
C005162,2017,10,0,STORAGE
C005162,2017,11,0.3,STORAGE
C005162,2017,12,0,STORAGE
C005162,2018,1,0,STORAGE
C005162,2018,2,0,STORAGE
C005162,2018,3,0,STORAGE
C005162,2018,4,0,STORAGE
C005162,2018,5,0,STORAGE
C005162,2018,6,0,STORAGE
C005162,2018,7,0,STORAGE
C005162,2018,8,0,STORAGE
C005162,2018,9,0,STORAGE
C005162,2018,10,0.2,STORAGE
C005162,2018,11,0,STORAGE
C005162,2018,12,0.1,STORAGE
C005162,2019,1,0.9,STORAGE
C005162,2019,2,1.1,STORAGE
C005162,2019,3,0,STORAGE
C005162,2019,4,0,STORAGE
C005162,2019,5,0,STORAGE
C005162,2019,6,0,STORAGE
C005162,2019,7,0,STORAGE
C005162,2019,8,0,STORAGE
C005162,2019,9,0,STORAGE
C005162,2019,10,0,STORAGE
C005162,2019,11,0.7,STORAGE
C005162,2019,12,1.8,STORAGE
C005162,2020,1,0,DIRECT
