"APPLICATION_NUMBER","WATER_RIGHT_ID","YEAR","MONTH","AMOUNT","DIVERSION_TYPE","ASSIGNED_PRIORITY_DATE"
"A013182B",3391,2020,1,0,"STORAGE","19490629"
"A013182B",3391,2020,1,0,"DIRECT","19490629"
"A013182B",3391,2020,2,0,"STORAGE","19490629"
"A013182B",3391,2020,2,0,"DIRECT","19490629"
"A013182B",3391,2020,3,0,"STORAGE","19490629"
"A013182B",3391,2020,3,0,"DIRECT","19490629"
"A013182B",3391,2020,4,0,"STORAGE","19490629"
"A013182B",3391,2020,4,0,"DIRECT","19490629"
"A013182B",3391,2020,5,0,"STORAGE","19490629"
"A013182B",3391,2020,5,1.52,"DIRECT","19490629"
"A013182B",3391,2020,6,0,"STORAGE","19490629"
"A013182B",3391,2020,6,5.91,"DIRECT","19490629"
"A013182B",3391,2020,7,0,"STORAGE","19490629"
"A013182B",3391,2020,7,5.61,"DIRECT","19490629"
"A013182B",3391,2020,8,0,"STORAGE","19490629"
"A013182B",3391,2020,8,6.24,"DIRECT","19490629"
"A013182B",3391,2020,9,0,"STORAGE","19490629"
"A013182B",3391,2020,9,5.48,"DIRECT","19490629"
"A013182B",3391,2020,10,3.64,"DIRECT","19490629"
"A013182B",3391,2020,10,0,"STORAGE","19490629"
"A013182B",3391,2020,11,0,"STORAGE","19490629"
"A013182B",3391,2020,11,0,"DIRECT","19490629"
"A013182B",3391,2020,12,0,"DIRECT","19490629"
"A013182B",3391,2020,12,0,"STORAGE","19490629"
"A013182B",3391,2021,1,0,"STORAGE","19490629"
"A013182B",3391,2021,1,0,"DIRECT","19490629"
"A013182B",3391,2021,2,0,"STORAGE","19490629"
"A013182B",3391,2021,2,0,"DIRECT","19490629"
"A013182B",3391,2021,3,0,"STORAGE","19490629"
"A013182B",3391,2021,3,0,"DIRECT","19490629"
"A013182B",3391,2021,4,0,"STORAGE","19490629"
"A013182B",3391,2021,4,0,"DIRECT","19490629"
"A013182B",3391,2021,5,0,"STORAGE","19490629"
"A013182B",3391,2021,5,2.6,"DIRECT","19490629"
"A013182B",3391,2021,6,0,"STORAGE","19490629"
"A013182B",3391,2021,6,3.9,"DIRECT","19490629"
"A013182B",3391,2021,7,3.6,"DIRECT","19490629"
"A013182B",3391,2021,7,0,"STORAGE","19490629"
"A013182B",3391,2021,8,1.1,"DIRECT","19490629"
"A013182B",3391,2021,8,0,"STORAGE","19490629"
"A013182B",3391,2021,9,0,"STORAGE","19490629"
"A013182B",3391,2021,9,0,"DIRECT","19490629"
"A013182B",3391,2021,10,0,"DIRECT","19490629"
"A013182B",3391,2021,10,0,"STORAGE","19490629"
"A013182B",3391,2021,11,0,"DIRECT","19490629"
"A013182B",3391,2021,11,0,"STORAGE","19490629"
"A013182B",3391,2021,12,0,"DIRECT","19490629"
"A013182B",3391,2021,12,0,"STORAGE","19490629"
"A013182B",3391,2022,1,0,"STORAGE","19490629"
"A013182B",3391,2022,1,0,"DIRECT","19490629"
"A013182B",3391,2022,2,0,"STORAGE","19490629"
"A013182B",3391,2022,2,0,"DIRECT","19490629"
"A013182B",3391,2022,3,0,"DIRECT","19490629"
"A013182B",3391,2022,3,0,"STORAGE","19490629"
"A013182B",3391,2022,4,0.26,"DIRECT","19490629"
"A013182B",3391,2022,4,0,"STORAGE","19490629"
"A013182B",3391,2022,5,0.17,"DIRECT","19490629"
"A013182B",3391,2022,5,0,"STORAGE","19490629"
"A013182B",3391,2022,6,0,"STORAGE","19490629"
"A013182B",3391,2022,6,0.13,"DIRECT","19490629"
"A013182B",3391,2022,7,0.14,"DIRECT","19490629"
"A013182B",3391,2022,7,0,"STORAGE","19490629"
"A013182B",3391,2022,8,0,"STORAGE","19490629"
"A013182B",3391,2022,8,0.15,"DIRECT","19490629"
"A013182B",3391,2022,9,0,"STORAGE","19490629"
"A013182B",3391,2022,9,0.12,"DIRECT","19490629"
"A013182B",3391,2022,10,0,"DIRECT","19490629"
"A013182B",3391,2022,10,0,"STORAGE","19490629"
"A013182B",3391,2022,11,0,"DIRECT","19490629"
"A013182B",3391,2022,11,0,"STORAGE","19490629"
"A013182B",3391,2022,12,0,"DIRECT","19490629"
"A013182B",3391,2022,12,0,"STORAGE","19490629"
"A013261",3427,2017,1,0,"STORAGE","19490726"
"A013261",3427,2017,1,0,"DIRECT","19490726"
"A013261",3427,2017,2,0,"STORAGE","19490726"
"A013261",3427,2017,2,0,"DIRECT","19490726"
"A013261",3427,2017,3,0,"DIRECT","19490726"
"A013261",3427,2017,3,0,"STORAGE","19490726"
"A013261",3427,2017,4,0.4,"DIRECT","19490726"
"A013261",3427,2017,4,0,"STORAGE","19490726"
"A013261",3427,2017,5,0.25,"DIRECT","19490726"
"A013261",3427,2017,5,0,"STORAGE","19490726"
"A013261",3427,2017,6,0,"STORAGE","19490726"
"A013261",3427,2017,6,0.25,"DIRECT","19490726"
"A013261",3427,2017,7,0,"STORAGE","19490726"
"A013261",3427,2017,7,0.3,"DIRECT","19490726"
"A013261",3427,2017,8,0.5,"DIRECT","19490726"
"A013261",3427,2017,8,0,"STORAGE","19490726"
"A013261",3427,2017,9,0,"STORAGE","19490726"
"A013261",3427,2017,9,0.25,"DIRECT","19490726"
"A013261",3427,2017,10,0.1,"DIRECT","19490726"
"A013261",3427,2017,10,0,"STORAGE","19490726"
"A013261",3427,2017,11,0,"DIRECT","19490726"
"A013261",3427,2017,11,0,"STORAGE","19490726"
"A013261",3427,2017,12,0,"DIRECT","19490726"
"A013261",3427,2017,12,0,"STORAGE","19490726"
"A013261",3427,2018,1,0,"DIRECT","19490726"
"A013261",3427,2018,1,0,"STORAGE","19490726"
"A013261",3427,2018,2,0,"STORAGE","19490726"
"A013261",3427,2018,2,0,"DIRECT","19490726"
"A013261",3427,2018,3,0,"STORAGE","19490726"
"A013261",3427,2018,3,0,"DIRECT","19490726"
"A013261",3427,2018,4,0,"STORAGE","19490726"
"A013261",3427,2018,4,0,"DIRECT","19490726"
"A013261",3427,2018,5,0.2,"DIRECT","19490726"
"A013261",3427,2018,5,0,"STORAGE","19490726"
"A013261",3427,2018,6,0,"STORAGE","19490726"
"A013261",3427,2018,6,0.35,"DIRECT","19490726"
"A013261",3427,2018,7,0.1,"DIRECT","19490726"
"A013261",3427,2018,7,0,"STORAGE","19490726"
"A013261",3427,2018,8,0.09,"DIRECT","19490726"
"A013261",3427,2018,8,0,"STORAGE","19490726"
"A013261",3427,2018,9,0,"STORAGE","19490726"
"A013261",3427,2018,9,0,"DIRECT","19490726"
"A013261",3427,2018,10,0,"STORAGE","19490726"
"A013261",3427,2018,10,0.19,"DIRECT","19490726"
"A013261",3427,2018,11,0,"STORAGE","19490726"
"A013261",3427,2018,11,0.4,"DIRECT","19490726"
"A013261",3427,2018,12,0,"STORAGE","19490726"
"A013261",3427,2018,12,0,"DIRECT","19490726"
"A013261",3427,2019,1,0,"STORAGE","19490726"
"A013261",3427,2019,1,0,"DIRECT","19490726"
"A013261",3427,2019,2,0,"STORAGE","19490726"
"A013261",3427,2019,2,0,"DIRECT","19490726"
"A013261",3427,2019,3,0,"STORAGE","19490726"
"A013261",3427,2019,3,0,"DIRECT","19490726"
"A013261",3427,2019,4,0,"STORAGE","19490726"
"A013261",3427,2019,4,0,"DIRECT","19490726"
"A013261",3427,2019,5,0,"DIRECT","19490726"
"A013261",3427,2019,5,0,"STORAGE","19490726"
"A013261",3427,2019,6,0,"STORAGE","19490726"
"A013261",3427,2019,6,0.3,"DIRECT","19490726"
"A013261",3427,2019,7,0.2,"DIRECT","19490726"
"A013261",3427,2019,7,0,"STORAGE","19490726"
"A013261",3427,2019,8,0.35,"DIRECT","19490726"
"A013261",3427,2019,8,0,"STORAGE","19490726"
"A013261",3427,2019,9,0,"STORAGE","19490726"
"A013261",3427,2019,9,0.4,"DIRECT","19490726"
"A013261",3427,2019,10,0,"STORAGE","19490726"
"A013261",3427,2019,10,0.6,"DIRECT","19490726"
"A013261",3427,2019,11,0,"DIRECT","19490726"
"A013261",3427,2019,11,0,"STORAGE","19490726"
"A013261",3427,2019,12,0,"STORAGE","19490726"
"A013261",3427,2019,12,0,"DIRECT","19490726"
"A013261",3427,2020,1,0,"DIRECT","19490726"
"A013261",3427,2020,1,0,"STORAGE","19490726"
"A013261",3427,2020,2,0,"DIRECT","19490726"
"A013261",3427,2020,2,0,"STORAGE","19490726"
"A013261",3427,2020,3,0,"DIRECT","19490726"
"A013261",3427,2020,3,0,"STORAGE","19490726"
"A013261",3427,2020,4,0,"STORAGE","19490726"
"A013261",3427,2020,4,0,"DIRECT","19490726"
"A013261",3427,2020,5,0,"STORAGE","19490726"
"A013261",3427,2020,5,0,"DIRECT","19490726"
"A013261",3427,2020,6,0.1,"DIRECT","19490726"
"A013261",3427,2020,6,0,"STORAGE","19490726"
"A013261",3427,2020,7,0.3,"DIRECT","19490726"
"A013261",3427,2020,7,0,"STORAGE","19490726"
"A013261",3427,2020,8,0,"STORAGE","19490726"
"A013261",3427,2020,8,0.2,"DIRECT","19490726"
"A013261",3427,2020,9,0.2,"DIRECT","19490726"
"A013261",3427,2020,9,0,"STORAGE","19490726"
"A013261",3427,2020,10,0,"STORAGE","19490726"
"A013261",3427,2020,10,0,"DIRECT","19490726"
"A013261",3427,2020,11,0,"STORAGE","19490726"
"A013261",3427,2020,11,0,"DIRECT","19490726"
"A013261",3427,2020,12,0,"DIRECT","19490726"
"A013261",3427,2020,12,0,"STORAGE","19490726"
"A013261",3427,2021,1,0,"DIRECT","19490726"
"A013261",3427,2021,1,0,"STORAGE","19490726"
"A013261",3427,2021,2,0,"STORAGE","19490726"
"A013261",3427,2021,2,0,"DIRECT","19490726"
"A013261",3427,2021,3,0,"STORAGE","19490726"
"A013261",3427,2021,3,0,"DIRECT","19490726"
"A013261",3427,2021,4,0,"DIRECT","19490726"
"A013261",3427,2021,4,0,"STORAGE","19490726"
"A013261",3427,2021,5,0.15,"DIRECT","19490726"
"A013261",3427,2021,5,0,"STORAGE","19490726"
"A013261",3427,2021,6,0.25,"DIRECT","19490726"
"A013261",3427,2021,6,0,"STORAGE","19490726"
"A013261",3427,2021,7,0,"STORAGE","19490726"
"A013261",3427,2021,7,0.27,"DIRECT","19490726"
"A013261",3427,2021,8,0.3,"DIRECT","19490726"
"A013261",3427,2021,8,0,"STORAGE","19490726"
"A013261",3427,2021,9,0,"STORAGE","19490726"
"A013261",3427,2021,9,0.12,"DIRECT","19490726"
"A013261",3427,2021,10,0,"STORAGE","19490726"
"A013261",3427,2021,10,0,"DIRECT","19490726"
"A013261",3427,2021,11,0,"STORAGE","19490726"
"A013261",3427,2021,11,0,"DIRECT","19490726"
"A013261",3427,2021,12,0,"STORAGE","19490726"
"A013261",3427,2021,12,0,"DIRECT","19490726"
"A013261",3427,2022,1,0,"STORAGE","19490726"
"A013261",3427,2022,1,0,"DIRECT","19490726"
"A013261",3427,2022,2,0,"DIRECT","19490726"
"A013261",3427,2022,2,0,"STORAGE","19490726"
"A013261",3427,2022,3,0.5,"DIRECT","19490726"
"A013261",3427,2022,3,0,"STORAGE","19490726"
"A013261",3427,2022,4,0,"STORAGE","19490726"
"A013261",3427,2022,4,0.75,"DIRECT","19490726"
"A013261",3427,2022,5,1,"DIRECT","19490726"
"A013261",3427,2022,5,0,"STORAGE","19490726"
"A013261",3427,2022,6,0,"STORAGE","19490726"
"A013261",3427,2022,6,1.5,"DIRECT","19490726"
"A013261",3427,2022,7,0,"STORAGE","19490726"
"A013261",3427,2022,7,0.33,"DIRECT","19490726"
"A013261",3427,2022,8,1.3,"DIRECT","19490726"
"A013261",3427,2022,8,0,"STORAGE","19490726"
"A013261",3427,2022,9,0,"STORAGE","19490726"
"A013261",3427,2022,9,0.25,"DIRECT","19490726"
"A013261",3427,2022,10,0,"STORAGE","19490726"
"A013261",3427,2022,10,1.5,"DIRECT","19490726"
"A013261",3427,2022,11,0,"STORAGE","19490726"
"A013261",3427,2022,11,0,"DIRECT","19490726"
"A013261",3427,2022,12,0,"STORAGE","19490726"
"A013261",3427,2022,12,0,"DIRECT","19490726"
"A013269",3430,2017,1,0,"STORAGE","19490728"
"A013269",3430,2017,1,0,"DIRECT","19490728"
"A013269",3430,2017,2,0,"DIRECT","19490728"
"A013269",3430,2017,2,0,"STORAGE","19490728"
"A013269",3430,2017,3,0,"DIRECT","19490728"
"A013269",3430,2017,3,0,"STORAGE","19490728"
"A013269",3430,2017,4,0,"STORAGE","19490728"
"A013269",3430,2017,4,0,"DIRECT","19490728"
"A013269",3430,2017,5,0,"STORAGE","19490728"
"A013269",3430,2017,5,0,"DIRECT","19490728"
"A013269",3430,2017,6,0,"STORAGE","19490728"
"A013269",3430,2017,6,0,"DIRECT","19490728"
"A013269",3430,2017,7,0,"DIRECT","19490728"
"A013269",3430,2017,7,0,"STORAGE","19490728"
"A013269",3430,2017,8,0,"DIRECT","19490728"
"A013269",3430,2017,8,0,"STORAGE","19490728"
"A013269",3430,2017,9,0,"DIRECT","19490728"
"A013269",3430,2017,9,0,"STORAGE","19490728"
"A013269",3430,2017,10,0,"DIRECT","19490728"
"A013269",3430,2017,10,0,"STORAGE","19490728"
"A013269",3430,2017,11,0,"DIRECT","19490728"
"A013269",3430,2017,11,0,"STORAGE","19490728"
"A013269",3430,2017,12,0,"STORAGE","19490728"
"A013269",3430,2017,12,0,"DIRECT","19490728"
"A013269",3430,2018,1,0,"STORAGE","19490728"
"A013269",3430,2018,1,0,"DIRECT","19490728"
"A013269",3430,2018,2,0,"DIRECT","19490728"
"A013269",3430,2018,2,0,"STORAGE","19490728"
"A013269",3430,2018,3,0,"DIRECT","19490728"
"A013269",3430,2018,3,0,"STORAGE","19490728"
"A013269",3430,2018,4,0,"STORAGE","19490728"
"A013269",3430,2018,4,0,"DIRECT","19490728"
"A013269",3430,2018,5,0,"STORAGE","19490728"
"A013269",3430,2018,5,0,"DIRECT","19490728"
"A013269",3430,2018,6,0,"STORAGE","19490728"
"A013269",3430,2018,6,0,"DIRECT","19490728"
"A013269",3430,2018,7,0,"DIRECT","19490728"
"A013269",3430,2018,7,0,"STORAGE","19490728"
"A013269",3430,2018,8,0,"DIRECT","19490728"
"A013269",3430,2018,8,0,"STORAGE","19490728"
"A013269",3430,2018,9,0,"DIRECT","19490728"
"A013269",3430,2018,9,0,"STORAGE","19490728"
"A013269",3430,2018,10,0,"DIRECT","19490728"
"A013269",3430,2018,10,0,"STORAGE","19490728"
"A013269",3430,2018,11,0,"DIRECT","19490728"
"A013269",3430,2018,11,0,"STORAGE","19490728"
"A013269",3430,2018,12,0,"STORAGE","19490728"
"A013269",3430,2018,12,0,"DIRECT","19490728"
"A013269",3430,2019,1,0,"STORAGE","19490728"
"A013269",3430,2019,1,0,"DIRECT","19490728"
"A013269",3430,2019,2,0,"DIRECT","19490728"
"A013269",3430,2019,2,0,"STORAGE","19490728"
"A013269",3430,2019,3,0,"DIRECT","19490728"
"A013269",3430,2019,3,0,"STORAGE","19490728"
"A013269",3430,2019,4,0,"STORAGE","19490728"
"A013269",3430,2019,4,0,"DIRECT","19490728"
"A013269",3430,2019,5,0,"STORAGE","19490728"
"A013269",3430,2019,5,0,"DIRECT","19490728"
"A013269",3430,2019,6,0,"STORAGE","19490728"
"A013269",3430,2019,6,0,"DIRECT","19490728"
"A013269",3430,2019,7,0,"DIRECT","19490728"
"A013269",3430,2019,7,0,"STORAGE","19490728"
"A013269",3430,2019,8,0,"DIRECT","19490728"
"A013269",3430,2019,8,0,"STORAGE","19490728"
"A013269",3430,2019,9,0,"DIRECT","19490728"
"A013269",3430,2019,9,0,"STORAGE","19490728"
"A013269",3430,2019,10,0,"DIRECT","19490728"
"A013269",3430,2019,10,0,"STORAGE","19490728"
"A013269",3430,2019,11,0,"DIRECT","19490728"
"A013269",3430,2019,11,0,"STORAGE","19490728"
"A013269",3430,2019,12,0,"STORAGE","19490728"
"A013269",3430,2019,12,0,"DIRECT","19490728"
"A013269",3430,2020,1,0,"DIRECT","19490728"
"A013269",3430,2020,1,0,"STORAGE","19490728"
"A013269",3430,2020,2,0,"STORAGE","19490728"
"A013269",3430,2020,2,0,"DIRECT","19490728"
"A013269",3430,2020,3,0,"STORAGE","19490728"
"A013269",3430,2020,3,0,"DIRECT","19490728"
"A013269",3430,2020,4,0,"DIRECT","19490728"
"A013269",3430,2020,4,0,"STORAGE","19490728"
"A013269",3430,2020,5,0,"STORAGE","19490728"
"A013269",3430,2020,5,0,"DIRECT","19490728"
"A013269",3430,2020,6,0,"STORAGE","19490728"
"A013269",3430,2020,6,0,"DIRECT","19490728"
"A013269",3430,2020,7,0,"DIRECT","19490728"
"A013269",3430,2020,7,0,"STORAGE","19490728"
"A013269",3430,2020,8,0,"STORAGE","19490728"
"A013269",3430,2020,8,0,"DIRECT","19490728"
"A013269",3430,2020,9,0,"DIRECT","19490728"
"A013269",3430,2020,9,0,"STORAGE","19490728"
"A013269",3430,2020,10,0,"DIRECT","19490728"
"A013269",3430,2020,10,0,"STORAGE","19490728"
"A013269",3430,2020,11,0,"STORAGE","19490728"
"A013269",3430,2020,11,0,"DIRECT","19490728"
"A013269",3430,2020,12,0,"DIRECT","19490728"
"A013269",3430,2020,12,0,"STORAGE","19490728"
"A013269",3430,2021,1,0,"STORAGE","19490728"
"A013269",3430,2021,1,0,"DIRECT","19490728"
"A013269",3430,2021,2,0,"DIRECT","19490728"
"A013269",3430,2021,2,0,"STORAGE","19490728"
"A013269",3430,2021,3,0,"STORAGE","19490728"
"A013269",3430,2021,3,0,"DIRECT","19490728"
"A013269",3430,2021,4,0,"DIRECT","19490728"
"A013269",3430,2021,4,0,"STORAGE","19490728"
"A013269",3430,2021,5,0,"STORAGE","19490728"
"A013269",3430,2021,5,0,"DIRECT","19490728"
"A013269",3430,2021,6,0,"DIRECT","19490728"
"A013269",3430,2021,6,0,"STORAGE","19490728"
"A013269",3430,2021,7,0,"STORAGE","19490728"
"A013269",3430,2021,7,0,"DIRECT","19490728"
"A013269",3430,2021,8,0,"STORAGE","19490728"
"A013269",3430,2021,8,0,"DIRECT","19490728"
"A013269",3430,2021,9,0,"STORAGE","19490728"
"A013269",3430,2021,9,0,"DIRECT","19490728"
"A013269",3430,2021,10,0,"STORAGE","19490728"
"A013269",3430,2021,10,0,"DIRECT","19490728"
"A013269",3430,2021,11,0,"DIRECT","19490728"
"A013269",3430,2021,11,0,"STORAGE","19490728"
"A013269",3430,2021,12,0,"DIRECT","19490728"
"A013269",3430,2021,12,0,"STORAGE","19490728"
"A013269",3430,2022,1,0,"DIRECT","19490728"
"A013269",3430,2022,1,0,"STORAGE","19490728"
"A013269",3430,2022,2,0,"DIRECT","19490728"
"A013269",3430,2022,2,0,"STORAGE","19490728"
"A013269",3430,2022,3,0,"DIRECT","19490728"
"A013269",3430,2022,3,0,"STORAGE","19490728"
"A013269",3430,2022,4,0,"DIRECT","19490728"
"A013269",3430,2022,4,0,"STORAGE","19490728"
"A013269",3430,2022,5,0,"DIRECT","19490728"
"A013269",3430,2022,5,0,"STORAGE","19490728"
"A013269",3430,2022,6,0,"STORAGE","19490728"
"A013269",3430,2022,6,0,"DIRECT","19490728"
"A013269",3430,2022,7,0,"STORAGE","19490728"
"A013269",3430,2022,7,0,"DIRECT","19490728"
"A013269",3430,2022,8,0,"STORAGE","19490728"
"A013269",3430,2022,8,0,"DIRECT","19490728"
"A013269",3430,2022,9,0,"STORAGE","19490728"
"A013269",3430,2022,9,0,"DIRECT","19490728"
"A013269",3430,2022,10,0,"STORAGE","19490728"
"A013269",3430,2022,10,0,"DIRECT","19490728"
"A013269",3430,2022,11,0,"DIRECT","19490728"
"A013269",3430,2022,11,0,"STORAGE","19490728"
"A013269",3430,2022,12,0,"DIRECT","19490728"
"A013269",3430,2022,12,0,"STORAGE","19490728"
"A013270",3431,2017,1,0,"DIRECT","19490729"
"A013270",3431,2017,1,0,"STORAGE","19490729"
"A013270",3431,2017,2,0,"DIRECT","19490729"
"A013270",3431,2017,2,0,"STORAGE","19490729"
"A013270",3431,2017,3,0,"STORAGE","19490729"
"A013270",3431,2017,3,0,"DIRECT","19490729"
"A013270",3431,2017,4,0,"STORAGE","19490729"
"A013270",3431,2017,4,0,"DIRECT","19490729"
"A013270",3431,2017,5,0,"STORAGE","19490729"
"A013270",3431,2017,5,0,"DIRECT","19490729"
"A013270",3431,2017,6,16.86,"DIRECT","19490729"
"A013270",3431,2017,6,0,"STORAGE","19490729"
"A013270",3431,2017,7,0,"STORAGE","19490729"
"A013270",3431,2017,7,18,"DIRECT","19490729"
"A013270",3431,2017,8,8.64,"DIRECT","19490729"
"A013270",3431,2017,8,0,"STORAGE","19490729"
"A013270",3431,2017,9,0,"STORAGE","19490729"
"A013270",3431,2017,9,7.06,"DIRECT","19490729"
"A013270",3431,2017,10,0,"STORAGE","19490729"
"A013270",3431,2017,10,0,"DIRECT","19490729"
"A013270",3431,2017,11,0,"STORAGE","19490729"
"A013270",3431,2017,11,0,"DIRECT","19490729"
"A013270",3431,2017,12,0,"DIRECT","19490729"
"A013270",3431,2017,12,0,"STORAGE","19490729"
"A013270",3431,2018,1,0,"DIRECT","19490729"
"A013270",3431,2018,1,0,"STORAGE","19490729"
"A013270",3431,2018,2,0,"DIRECT","19490729"
"A013270",3431,2018,2,0,"STORAGE","19490729"
"A013270",3431,2018,3,0,"DIRECT","19490729"
"A013270",3431,2018,3,0,"STORAGE","19490729"
"A013270",3431,2018,4,0,"DIRECT","19490729"
"A013270",3431,2018,4,0,"STORAGE","19490729"
"A013270",3431,2018,5,0,"DIRECT","19490729"
"A013270",3431,2018,5,0,"STORAGE","19490729"
"A013270",3431,2018,6,0,"STORAGE","19490729"
"A013270",3431,2018,6,17.26,"DIRECT","19490729"
"A013270",3431,2018,7,0,"STORAGE","19490729"
"A013270",3431,2018,7,15.86,"DIRECT","19490729"
"A013270",3431,2018,8,10.08,"DIRECT","19490729"
"A013270",3431,2018,8,0,"STORAGE","19490729"
"A013270",3431,2018,9,6.09,"DIRECT","19490729"
"A013270",3431,2018,9,0,"STORAGE","19490729"
"A013270",3431,2018,10,0,"STORAGE","19490729"
"A013270",3431,2018,10,0,"DIRECT","19490729"
"A013270",3431,2018,11,0,"DIRECT","19490729"
"A013270",3431,2018,11,0,"STORAGE","19490729"
"A013270",3431,2018,12,0,"STORAGE","19490729"
"A013270",3431,2018,12,0,"DIRECT","19490729"
"A013270",3431,2019,1,0,"DIRECT","19490729"
"A013270",3431,2019,1,0,"STORAGE","19490729"
"A013270",3431,2019,2,0,"STORAGE","19490729"
"A013270",3431,2019,2,0,"DIRECT","19490729"
"A013270",3431,2019,3,0,"STORAGE","19490729"
"A013270",3431,2019,3,0,"DIRECT","19490729"
"A013270",3431,2019,4,0,"STORAGE","19490729"
"A013270",3431,2019,4,0,"DIRECT","19490729"
"A013270",3431,2019,5,0,"STORAGE","19490729"
"A013270",3431,2019,5,0,"DIRECT","19490729"
"A013270",3431,2019,6,0,"STORAGE","19490729"
"A013270",3431,2019,6,7.12,"DIRECT","19490729"
"A013270",3431,2019,7,0,"STORAGE","19490729"
"A013270",3431,2019,7,10.68,"DIRECT","19490729"
"A013270",3431,2019,8,6.23,"DIRECT","19490729"
"A013270",3431,2019,8,0,"STORAGE","19490729"
"A013270",3431,2019,9,5.34,"DIRECT","19490729"
"A013270",3431,2019,9,0,"STORAGE","19490729"
"A013270",3431,2019,10,0,"STORAGE","19490729"
"A013270",3431,2019,10,0,"DIRECT","19490729"
"A013270",3431,2019,11,0,"STORAGE","19490729"
"A013270",3431,2019,11,0,"DIRECT","19490729"
"A013270",3431,2019,12,0,"STORAGE","19490729"
"A013270",3431,2019,12,0,"DIRECT","19490729"
"A013270",3431,2020,1,0,"STORAGE","19490729"
"A013270",3431,2020,1,0,"DIRECT","19490729"
"A013270",3431,2020,2,0,"DIRECT","19490729"
"A013270",3431,2020,2,0,"STORAGE","19490729"
"A013270",3431,2020,3,0,"DIRECT","19490729"
"A013270",3431,2020,3,0,"STORAGE","19490729"
"A013270",3431,2020,4,0,"DIRECT","19490729"
"A013270",3431,2020,4,0,"STORAGE","19490729"
"A013270",3431,2020,5,0,"DIRECT","19490729"
"A013270",3431,2020,5,0,"STORAGE","19490729"
"A013270",3431,2020,6,0,"DIRECT","19490729"
"A013270",3431,2020,6,0,"STORAGE","19490729"
"A013270",3431,2020,7,0,"STORAGE","19490729"
"A013270",3431,2020,7,0,"DIRECT","19490729"
"A013270",3431,2020,8,0,"DIRECT","19490729"
"A013270",3431,2020,8,0,"STORAGE","19490729"
"A013270",3431,2020,9,0,"STORAGE","19490729"
"A013270",3431,2020,9,0,"DIRECT","19490729"
"A013270",3431,2020,10,0,"STORAGE","19490729"
"A013270",3431,2020,10,0,"DIRECT","19490729"
"A013270",3431,2020,11,0,"DIRECT","19490729"
"A013270",3431,2020,11,0,"STORAGE","19490729"
"A013270",3431,2020,12,0,"DIRECT","19490729"
"A013270",3431,2020,12,0,"STORAGE","19490729"
"A013270",3431,2021,1,0,"STORAGE","19490729"
"A013270",3431,2021,1,0,"DIRECT","19490729"
"A013270",3431,2021,2,0,"DIRECT","19490729"
"A013270",3431,2021,2,0,"STORAGE","19490729"
"A013270",3431,2021,3,0,"DIRECT","19490729"
"A013270",3431,2021,3,0,"STORAGE","19490729"
"A013270",3431,2021,4,0,"STORAGE","19490729"
"A013270",3431,2021,4,0,"DIRECT","19490729"
"A013270",3431,2021,5,0,"STORAGE","19490729"
"A013270",3431,2021,5,0,"DIRECT","19490729"
"A013270",3431,2021,6,0,"STORAGE","19490729"
"A013270",3431,2021,6,0,"DIRECT","19490729"
"A013270",3431,2021,7,0,"STORAGE","19490729"
"A013270",3431,2021,7,0,"DIRECT","19490729"
"A013270",3431,2021,8,0,"DIRECT","19490729"
"A013270",3431,2021,8,0,"STORAGE","19490729"
"A013270",3431,2021,9,0,"STORAGE","19490729"
"A013270",3431,2021,9,0,"DIRECT","19490729"
"A013270",3431,2021,10,0,"DIRECT","19490729"
"A013270",3431,2021,10,0,"STORAGE","19490729"
"A013270",3431,2021,11,0,"DIRECT","19490729"
"A013270",3431,2021,11,0,"STORAGE","19490729"
"A013270",3431,2021,12,0,"DIRECT","19490729"
"A013270",3431,2021,12,0,"STORAGE","19490729"
"A013270",3431,2022,1,0,"STORAGE","19490729"
"A013270",3431,2022,1,0,"DIRECT","19490729"
"A013270",3431,2022,2,0,"STORAGE","19490729"
"A013270",3431,2022,2,0,"DIRECT","19490729"
"A013270",3431,2022,3,0,"DIRECT","19490729"
"A013270",3431,2022,3,0,"STORAGE","19490729"
"A013270",3431,2022,4,0,"DIRECT","19490729"
"A013270",3431,2022,4,0,"STORAGE","19490729"
"A013270",3431,2022,5,0,"DIRECT","19490729"
"A013270",3431,2022,5,0,"STORAGE","19490729"
"A013270",3431,2022,6,0,"STORAGE","19490729"
"A013270",3431,2022,6,0,"DIRECT","19490729"
"A013270",3431,2022,7,2.62,"DIRECT","19490729"
"A013270",3431,2022,7,0,"STORAGE","19490729"
