APPLICATION_NUMBER,YEAR,JAN_DIRECT_DIVERSION,FEB_DIRECT_DIVERSION,MAR_DIRECT_DIVERSION,APR_DIRECT_DIVERSION,MAY_DIRECT_DIVERSION,JUN_DIRECT_DIVERSION,JUL_DIRECT_DIVERSION,AUG_DIRECT_DIVERSION,SEP_DIRECT_DIVERSION,OCT_DIRECT_DIVERSION,NOV_DIRECT_DIVERSION,DEC_DIRECT_DIVERSION,JAN_STORAGE_DIVERSION,FEB_STORAGE_DIVERSION,MAR_STORAGE_DIVERSION,APR_STORAGE_DIVERSION,MAY_STORAGE_DIVERSION,JUN_STORAGE_DIVERSION,JUL_STORAGE_DIVERSION,AUG_STORAGE_DIVERSION,SEP_STORAGE_DIVERSION,OCT_STORAGE_DIVERSION,NOV_STORAGE_DIVERSION,DEC_STORAGE_DIVERSION,JAN_TOTAL_DIVERSION,FEB_TOTAL_DIVERSION,MAR_TOTAL_DIVERSION,APR_TOTAL_DIVERSION,MAY_TOTAL_DIVERSION,JUN_TOTAL_DIVERSION,JUL_TOTAL_DIVERSION,AUG_TOTAL_DIVERSION,SEP_TOTAL_DIVERSION,OCT_TOTAL_DIVERSION,NOV_TOTAL_DIVERSION,DEC_TOTAL_DIVERSION
A020733,2019,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,4,5,5,1,0,0,0,0,0,0,0,0,4,5
A020733,2020,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,5,4,3,2,2,0,0,0,0,0,0,0,5,4
A020733,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,6
A020733,2022,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,2,6,4,3,0,0,0,0,0,0,0,0,2,6
A020769,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020769,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020769,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020769,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020769,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020769,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020788,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
A020788,2018,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.1,0,0,0,0,0,0,0,1,1,4,0,5.1,0,0,0,0,0,0,0,1,1
A020788,2019,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,10.1,12.5,0,0,0,0,0,0,0,0,0,0,10.1
A020788,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6
A020788,2021,0,0,0,0,0,0,0,0,0,0,0,0,5.45,0,0,0,0,0,0,0,0,15.78,0,0,5.45,0,0,0,0,0,0,0,0,15.78,0,0
A020788,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,11.76
A020791,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0.2
A020791,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0.2
A020791,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0.2
A020791,2020,0.37,0.37,0,0,0,0,0,0,0,0,0,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.37,0,0,0,0,0,0,0,0,0,0.37
A020791,2021,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3
A020791,2022,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A020798,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2
A020798,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
A020798,2019,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,1,1,0,0,0,0,0,0,1,5,5,3,1,1,0,0,0,0,0,0,1
A020798,2020,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,1,0,0,0,0,0,0,0,1,4,5,3,1,0,0,0,0,0,0,0,1
A020798,2021,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.25,0,0,0,0,0,0,4,0,12,0.5,0.5,0.25,0,0,0,0,0,0,4,0,12
A020798,2022,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,4,1,0,0,0,0,0,0,0,0,4,4,4
A020813,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
A020813,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
A020813,2019,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,2,0,0,0,0,0,0,0,0,0,0.5,1,2,0,0,0,0,0,0,0,0,0
A020813,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
A020813,2021,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,2,0,0,0,0,0,0,0,NA,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0
A020846,2017,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,1,0
A020846,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,1,1
A020846,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,3
A020846,2020,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0
A020846,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
A020846,2022,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A020870,2017,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,1.5,1.5
A020870,2018,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2,2,1.5,0,0,0,0,0,0,2,2,2.5,2,2,1.5,0,0,0,0,0,0,2,2
A020870,2019,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2,2,1,0,0,0,0,0,0,2,2.5,2.5,2,2,1,0,0,0,0,0,0,2
A020870,2020,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2,1,1,0,0,0,0,0,0,1,2.5,2.5,2,1,1,0,0,0,0,0,0,1
A020870,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
A020870,2022,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2,2,1,0,0,0,0,0,0,2,2.5,2.5,2,2,1,0,0,0,0,0,0,2
A020872,2017,0,0,0,0,0,0,0,0,0,0,0,0,3.8,1.2,1.1,2.2,1,0,0,0,0,0,0,0,3.8,1.2,1.1,2.2,1,0,0,0,0,0,0,0
A020872,2018,0,0,0,0,0,0,0,0,0,0,0,0,3.2,2.2,2,1,0,0,0,0,0,0,1.1,2.5,3.2,2.2,2,1,0,0,0,0,0,0,1.1,2.5
A020872,2019,0,0,0,0,0,0,0,0,0,0,0,0,4.4,2.2,1.5,1,0,0,0,0,0,0,0,0.5,4.4,2.2,1.5,1,0,0,0,0,0,0,0,0.5
A020872,2020,0,0,0,0,0,0,0,0,0,0,0,0,2.6,2.8,3.2,2,0,0,0,0,0,0,0,1.2,2.6,2.8,3.2,2,0,0,0,0,0,0,0,1.2
A020872,2021,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3,3.6,1.8,0,0,0,0,0,0,0,0.5,3.4,3,3.6,1.8,0,0,0,0,0,0,0,0.5
A020872,2022,0,0,0,0,0,0,0,0,0,0,0,0,2.6,3,2.8,1,0,0,0,0,0,0,0,0.8,2.6,3,2.8,1,0,0,0,0,0,0,0,0.8
A020901,2021,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A020907,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020907,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020907,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020907,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020907,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020907,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020920,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020920,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020920,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020920,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020951,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020951,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020951,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020951,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020951,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020951,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020953,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
A020953,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
A020953,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020953,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020953,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020953,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A020963,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,7.5,3,4,2,2,2,0,0,0,0,5,10,7.5,3,4,2,2,2,0,0
A020963,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,3.5,3.5,4,4,4,4,3,3,0,0,2.5,3,3.5,3.5,4,4,4,4,3,3,0
A020963,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,6,6,6,6,2,2,2,0,0,2,2,6,6,6,6,6,2,2,2,0
A020963,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.6,5,1,6,8,6,2,2,1,1,0,2,9.6,5,1,6,8,6,2,2,1,1
A020963,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8.6,5,6,8,6,4,2,2,0,0,2,2,8.6,5,6,8,6,4,2,2,0
A020963,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.4,5.3,4.8,6,8,8,6,2,2,0,0,2,2.4,5.3,4.8,6,8,8,6,2,2,0
A020979,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.09,0,0,0,0,0,0,0,0,0,0,0.37,0.09
A020979,2018,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.15,0,0,0,0,0,0,0,0.34,0.26,0.26,0,0.15,0,0,0,0,0,0,0,0.34,0.26
A020979,2019,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.24,0,0,0,0,0,0,0,0,0,1.2,0.4,0.24,0,0,0,0,0,0,0,0,0,1.2
A020979,2020,0,0,0,0,0,0,0,0,0,0,0,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.32
A020979,2021,0.135,0.112,0.172,0,0,0,0,0,0,1.5,0.075,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135,0.112,0.172,0,0,0,0,0,0,1.5,0.075,0.075
A020979,2022,0,0,0,0,0,0,0,0,0,0.12,0.48,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.12,0.48,0.62
A021015,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021015,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021052,2017,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0
A021052,2018,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
A021052,2019,0,0,0,0,0,0.10056,0.50056,0.200861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10056,0.50056,0.200861,0,0,0,0
A021052,2020,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0
A021052,2021,0,0,0,0,0.0767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767,0,0,0,0,0,0,0
A021052,2022,0,0,0,0.0246,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246,0.046,0,0,0,0,0,0,0
A021081,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021081,2018,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.006,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.006,0,0,0,0,0,0,0
A021081,2020,0.001534,0.001534,0.001228,0.001228,0.001228,0.001534,0.001841,0.001841,0.001841,0.002148,0.002148,0.001841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001534,0.001534,0.001228,0.001228,0.001228,0.001534,0.001841,0.001841,0.001841,0.002148,0.002148,0.001841
A021081,2021,0.004603,0.003069,0.004603,0.003069,0.004603,0.003069,0.004603,0.003069,0.004603,0.003069,0.003376,0.002762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004603,0.003069,0.004603,0.003069,0.004603,0.003069,0.004603,0.003069,0.004603,0.003069,0.003376,0.002762
A021081,2022,0.003069,0.003069,0.003069,0.003376,0.003376,0.003683,0.003683,0.003683,0.003376,0.003069,0.002762,0.002762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003069,0.003069,0.003069,0.003376,0.003376,0.003683,0.003683,0.003683,0.003376,0.003069,0.002762,0.002762
A021106,2017,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
A021106,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62,3.31,0,0,0,0,0,0,0,0,0,0,6.62,3.31,0,0,0,0,0
A021106,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62,6.62,0,0,0,0,0,0,0,0,0,0,6.62,6.62,0,0,0,0
A021106,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0
A021106,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0,0,0,0,0
A021106,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0
A021126,2017,0,0,0,0,19,29.53,29.82,18.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29.53,29.82,18.72,0,0,0,0
A021126,2018,0,0,0,0,20.86,30.65,32.45,15.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86,30.65,32.45,15.78,0,0,0,0
A021126,2019,0,0,0,0,16.79,21.54,22.09,32.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.79,21.54,22.09,32.86,0,0,0,0
A021126,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021126,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021126,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021127,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021127,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021127,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021127,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021127,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021127,2022,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A021148,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021148,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021156,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021156,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021156,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021156,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021156,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021156,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021187,2017,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,1,1
A021187,2018,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,1,1
A021187,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021187,2020,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A021187,2021,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A021187,2022,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A021191,2017,0,0,0,0,0,0,0,0,0,0,0,0,0.416,0.416,0.416,0.416,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.416,0.416,0.416,0.416,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417
A021191,2018,0,0,0,0,0,0,0,0,0,0,0,0,0.416,0.416,0.416,0.416,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.416,0.416,0.416,0.416,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417
A021191,2019,0,0,0,0,0,0,0,0,0,0,0,0,0.416,0.416,0.416,0.416,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.416,0.416,0.416,0.416,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417
A021191,2020,0.416,0.416,0.416,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416,0.416,0.416,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417
A021191,2021,0.416,0.416,0.416,0.417,0.417,0.417,0.417,0.417,0.417,0.416,0.416,0.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416,0.416,0.416,0.417,0.417,0.417,0.417,0.417,0.417,0.416,0.416,0.416
A021191,2022,0.417,0.417,0.416,0.417,0.417,0.417,0.417,0.417,0.417,0.416,0.416,0.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417,0.417,0.416,0.417,0.417,0.417,0.417,0.417,0.417,0.416,0.416,0.416
A021210,2017,0,0,0,0.002302,0.002302,0.002302,0.002302,0.002302,0.002302,0.002302,0.002302,0,0.004603,0.004603,0.004603,0.002302,0.002302,0.002302,0.002302,0.002302,0.002302,0.002302,0.002302,0.004603,0.004603,0.004603,0.004603,0.004604,0.004604,0.004604,0.004604,0.004604,0.004604,0.004604,0.004604,0.004603
A021210,2018,0,0,0,0,0,0,0,0,0,0,0,0,0.004603,0,0,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0,0.004603,0,0,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0
A021210,2019,0,0,0,0,0,0,0,0,0,0,0,0,0.004603,0,0,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0,0.004603,0,0,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0
A021210,2020,0,0,0,0,0,0,0,0,0,0,0,0,0.004603,0,0,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0,0.004603,0,0,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0
A021235,2017,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,1,2,4,4,1,1,0,0,0,0,0,0,1,2,4
A021235,2018,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,1,1,2,3,2,2,1,0,0,0,0,0,1,1,2
A021235,2019,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
A021235,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A021235,2021,0,0,0,0,0,0,0,0,0,NA,NA,NA,5,5,5,0,0,0,0,0,0,NA,NA,NA,5,5,5,0,0,0,0,0,0,0,0,0
A021245,2017,0,0,0,0,0.8,5.3,6.8,14.7,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,5.3,6.8,14.7,6.4,0,0,0
A021245,2018,0,0,0,0,0,0,0,4.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4,0,0,0
A021245,2019,0,0,0,0.2,4,10.1,6.9,7.2,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4,10.1,6.9,7.2,5.4,0,0,0
